partid,cfp,co2
P21654,0.4356,0.4356
P14993,0.4031,0.4031
P7295,0.4781,0.4781
P24242,0.5236,0.5236
P1290,0.1829,0.1829
P25646,0.7948,0.7948
P28593,0.8158,0.8158
P21433,0.9913,0.9913
P18457,0.6323,0.6323
P10755,0.7569,0.7569
P25155,0.117,0.117
P5310,0.2761,0.2761
P13569,0.7598,0.7598
P10154,0.9937,0.9937
P26438,0.6598,0.6598
P5097,0.3257,0.3257
P8093,0.4256,0.4256
P17857,0.2934,0.2934
P18027,0.6914,0.6914
P13636,0.821,0.821
P22226,0.3664,0.3664
P704,0.9694,0.9694
P7273,0.4157,0.4157
P18795,0.8528,0.8528
P25689,0.8904,0.8904
P29317,0.3705,0.3705
P3896,0.4349,0.4349
P14070,0.2997,0.2997
P380,0.5234,0.5234
P789,0.8707,0.8707
P3756,0.9398,0.9398
P12815,0.1622,0.1622
P17995,0.2197,0.2197
P7106,0.4392,0.4392
P7981,0.8963,0.8963
P4742,0.3601,0.3601
P9329,0.412,0.412
P7493,0.1332,0.1332
P14504,0.9262,0.9262
P21825,0.5659,0.5659
P10849,0.5914,0.5914
P13708,0.442,0.442
P2061,0.2288,0.2288
P16068,0.8359,0.8359
P1307,0.962,0.962
P20301,0.7362,0.7362
P29070,0.7643,0.7643
P289,0.15,0.15
P21828,0.6486,0.6486
P15806,0.9826,0.9826
P23642,0.2691,0.2691
P85,0.695,0.695
P4047,0.7705,0.7705
P9841,0.7063,0.7063
P6019,0.8264,0.8264
P5803,0.1058,0.1058
P27793,0.3564,0.3564
P4821,0.2432,0.2432
P27286,0.4763,0.4763
P5576,0.2251,0.2251
P4354,0.4228,0.4228
P18334,0.639,0.639
P12763,0.7652,0.7652
P28011,0.6844,0.6844
P23186,0.1373,0.1373
P2527,0.9103,0.9103
P17154,0.6105,0.6105
P27344,0.6773,0.6773
P15780,0.441,0.441
P26044,0.4594,0.4594
P27935,0.3497,0.3497
P29001,0.4794,0.4794
P21507,0.1744,0.1744
P14966,0.2668,0.2668
P10937,0.2492,0.2492
P26117,0.3979,0.3979
P10619,0.1645,0.1645
P20674,0.9874,0.9874
P1474,0.1137,0.1137
P5842,0.5694,0.5694
P14037,0.7696,0.7696
P1754,0.1677,0.1677
P8507,0.2881,0.2881
P10710,0.2443,0.2443
P9466,0.1479,0.1479
P1212,0.8518,0.8518
P29659,0.4216,0.4216
P12554,0.4438,0.4438
P28904,0.7765,0.7765
P25369,0.696,0.696
P5443,0.391,0.391
P6127,0.1462,0.1462
P29297,0.2748,0.2748
P29391,0.3354,0.3354
P23116,0.8757,0.8757
P8716,0.2564,0.2564
P1871,0.3087,0.3087
P4834,0.4913,0.4913
P4118,0.9361,0.9361
P27100,0.1941,0.1941
P20365,0.1459,0.1459
P3095,0.9145,0.9145
P3779,0.9847,0.9847
P955,0.7223,0.7223
P6818,0.3365,0.3365
P17476,0.7367,0.7367
P14339,0.3608,0.3608
P14939,0.5456,0.5456
P26004,0.5329,0.5329
P901,0.4795,0.4795
P9741,0.8272,0.8272
P21520,0.4271,0.4271
P10685,0.1463,0.1463
P29040,0.5382,0.5382
P7204,0.6062,0.6062
P10758,0.5143,0.5143
P18793,0.1462,0.1462
P17201,0.9942,0.9942
P28429,0.5936,0.5936
P4756,0.4754,0.4754
P17899,0.6038,0.6038
P2189,0.4409,0.4409
P10291,0.4625,0.4625
P7067,0.1223,0.1223
P1627,0.1282,0.1282
P911,0.975,0.975
P24233,0.7886,0.7886
P29310,0.287,0.287
P14,0.4624,0.4624
P885,0.3429,0.3429
P26554,0.4155,0.4155
P25922,0.5283,0.5283
P26785,0.48,0.48
P46,0.6886,0.6886
P11775,0.7368,0.7368
P23236,0.1501,0.1501
P839,0.4534,0.4534
P8965,0.3346,0.3346
P23362,0.5436,0.5436
P9764,0.8004,0.8004
P9644,0.6168,0.6168
P11405,0.6258,0.6258
P11835,0.3301,0.3301
P683,0.8414,0.8414
P6256,0.7136,0.7136
P14672,0.3392,0.3392
P18446,0.4173,0.4173
P25733,0.641,0.641
P16127,0.2856,0.2856
P26136,0.4559,0.4559
P24573,0.3046,0.3046
P25403,0.3208,0.3208
P18601,0.2418,0.2418
P18278,0.5458,0.5458
P1665,0.4192,0.4192
P4053,0.9161,0.9161
P9950,0.8014,0.8014
P12954,0.6516,0.6516
P11250,0.9883,0.9883
P19052,0.6973,0.6973
P9388,0.2147,0.2147
P21310,0.7729,0.7729
P20622,0.6432,0.6432
P14516,0.4691,0.4691
P27979,0.9667,0.9667
P18459,0.6926,0.6926
P12892,0.4311,0.4311
P17844,0.6116,0.6116
P16690,0.2827,0.2827
P9271,0.923,0.923
P702,0.8147,0.8147
P7010,0.8692,0.8692
P4322,0.9762,0.9762
P2776,0.6712,0.6712
P3065,0.2583,0.2583
P18375,0.5237,0.5237
P12008,0.2577,0.2577
P7599,0.5121,0.5121
P7679,0.1345,0.1345
P19588,0.1574,0.1574
P7077,0.6069,0.6069
P2353,0.6781,0.6781
P4243,0.9008,0.9008
P7078,0.3191,0.3191
P10280,0.4556,0.4556
P3908,0.8856,0.8856
P2421,0.4694,0.4694
P19103,0.8034,0.8034
P29711,0.8584,0.8584
P10114,0.2362,0.2362
P19382,0.2034,0.2034
P29285,0.9094,0.9094
P12439,0.9181,0.9181
P27729,0.9587,0.9587
P913,0.7497,0.7497
P7989,0.9598,0.9598
P16184,0.5809,0.5809
P9518,0.4891,0.4891
P20922,0.1567,0.1567
P25566,0.5631,0.5631
P4178,0.6837,0.6837
P28650,0.2841,0.2841
P14888,0.5756,0.5756
P11523,0.4302,0.4302
P12716,0.7136,0.7136
P15488,0.7822,0.7822
P1568,0.82,0.82
P27631,0.2523,0.2523
P26224,0.5859,0.5859
P13270,0.5532,0.5532
P20297,0.1855,0.1855
P27606,0.7009,0.7009
P27422,0.9822,0.9822
P2333,0.1741,0.1741
P23757,0.8839,0.8839
P7919,0.2136,0.2136
P248,0.3612,0.3612
P11268,0.1257,0.1257
P18972,0.4428,0.4428
P1985,0.167,0.167
P15686,0.7095,0.7095
P11784,0.1304,0.1304
P12659,0.625,0.625
P5954,0.5681,0.5681
P23665,0.6502,0.6502
P18003,0.4188,0.4188
P23703,0.4021,0.4021
P4627,0.7109,0.7109
P3480,0.9481,0.9481
P10290,0.3797,0.3797
P7021,0.4984,0.4984
P26285,0.417,0.417
P761,0.6106,0.6106
P29595,0.7647,0.7647
P26221,0.6174,0.6174
P13395,0.206,0.206
P2730,0.5794,0.5794
P7597,0.9073,0.9073
P10295,0.6429,0.6429
P17898,0.8255,0.8255
P25954,0.3026,0.3026
P15597,0.1751,0.1751
P5913,0.5725,0.5725
P17365,0.5693,0.5693
P4526,0.6881,0.6881
P15395,0.9499,0.9499
P5256,0.7611,0.7611
P903,0.8886,0.8886
P15626,0.7549,0.7549
P25303,0.3648,0.3648
P20022,0.4779,0.4779
P15046,0.72,0.72
P96,0.6334,0.6334
P27627,0.3583,0.3583
P11376,0.3973,0.3973
P5596,0.3274,0.3274
P14550,0.6353,0.6353
P27308,0.4981,0.4981
P17018,0.9102,0.9102
P24284,0.8581,0.8581
P27590,0.7297,0.7297
P6675,0.2776,0.2776
P4418,0.1941,0.1941
P26166,0.5518,0.5518
P19755,0.5806,0.5806
P29839,0.6568,0.6568
P12680,0.26,0.26
P25908,0.232,0.232
P4687,0.433,0.433
P12068,0.1438,0.1438
P25923,0.9442,0.9442
P17096,0.3959,0.3959
P3832,0.4919,0.4919
P28541,0.5854,0.5854
P11166,0.4568,0.4568
P3208,0.4245,0.4245
P24554,0.8841,0.8841
P11763,0.1138,0.1138
P6900,0.3499,0.3499
P6449,0.8709,0.8709
P4976,0.817,0.817
P23575,0.9717,0.9717
P18223,0.2392,0.2392
P23925,0.898,0.898
P24878,0.3274,0.3274
P17989,0.9618,0.9618
P11135,0.7659,0.7659
P9129,0.8204,0.8204
P7394,0.9371,0.9371
P3569,0.1196,0.1196
P4182,0.4227,0.4227
P16292,0.9202,0.9202
P28633,0.7213,0.7213
