partid,parents_partid,qty
P2811,P576,1
P1481,P305,1
P28574,P5877,1
P28121,P5772,1
P6114,P1257,1
P18686,P3826,1
P26745,P5503,1
P18749,P3840,1
P15483,P3183,1
P17328,P3547,1
P4470,P926,1
P22009,P4519,1
P11313,P2312,1
P2286,P465,1
P599,P120,1
P9435,P1928,1
P8197,P1685,1
P29834,P6119,1
P17441,P3565,1
P6325,P1299,1
P16825,P3449,1
P3805,P789,1
P9916,P2018,1
P24036,P4935,1
P13978,P2868,1
P13074,P2673,1
P7838,P1604,1
P13128,P2684,1
P6142,P1261,1
P15866,P3257,1
P29614,P6079,1
P11164,P2281,1
P17570,P3595,1
P14620,P3001,1
P18051,P3702,1
P14421,P2958,1
P23668,P4857,1
P15862,P3257,1
P14069,P2889,1
P13719,P2817,1
P19251,P3936,1
P16934,P3470,1
P1699,P343,1
P22716,P4648,1
P24930,P5116,1
P19380,P3959,1
P18343,P3762,1
P25802,P5305,1
P23993,P4924,1
P18152,P3725,1
P26169,P5389,1
P7959,P1631,1
P23519,P4824,1
P16387,P3364,1
P19135,P3908,1
P9920,P2018,1
P3054,P627,1
P287,P57,1
P18776,P3845,1
P26458,P5449,1
P28089,P5766,1
P6652,P1360,1
P26364,P5430,1
P21902,P4502,1
P27647,P5690,1
P26387,P5433,1
P10462,P2133,1
P21973,P4513,1
P12861,P2619,1
P21628,P4442,1
P10109,P2057,1
P16051,P3292,1
P16460,P3382,1
P15096,P3101,1
P16858,P3454,1
P12427,P2527,1
P939,P198,1
P3898,P803,1
P6672,P1364,1
P1511,P311,1
P24439,P5013,1
P1174,P242,1
P10157,P2068,1
P10705,P2194,1
P26351,P5426,1
P8081,P1663,1
P13497,P2772,1
P12131,P2470,1
P3530,P731,1
P8519,P1749,1
P24418,P5010,1
P9204,P1883,1
P4024,P827,1
P16893,P3462,1
P12679,P2579,1
P18900,P3867,1
P6210,P1274,1
P28415,P5835,1
P27708,P5700,1
P1386,P284,1
P22131,P4537,1
P1111,P232,1
P19601,P4007,1
P11369,P2324,1
P5584,P1156,1
P17743,P3635,1
P20974,P4307,1
P15148,P3112,1
P5508,P1139,1
P16465,P3384,1
P21939,P4507,1
P23664,P4856,1
P27498,P5661,1
P24245,P4978,1
P19988,P4088,1
P22893,P4684,1
P18356,P3763,1
P27196,P5604,1
P6547,P1336,1
P10842,P2220,1
P11416,P2332,1
P2930,P602,1
P5085,P1057,1
P23008,P4712,1
P7390,P1517,1
P22931,P4693,1
P13717,P2816,1
P29683,P6095,1
P21692,P4460,1
P3087,P635,1
P17446,P3568,1
P8750,P1794,1
P15100,P3102,1
P20131,P4119,1
P26980,P5555,1
P4949,P1026,1
P5652,P1167,1
P13923,P2854,1
P2826,P579,1
P26598,P5479,1
P13680,P2807,1
P29773,P6108,1
P4212,P864,1
P2095,P431,1
P14686,P3017,1
P25270,P5188,1
P4070,P835,1
P11714,P2400,1
P17511,P3584,1
P29815,P6116,1
P14345,P2946,1
P12705,P2584,1
P1044,P216,1
P12993,P2653,1
P28928,P5946,1
P17377,P3555,1
P4100,P843,1
P1333,P274,1
P22521,P4606,1
P2393,P492,1
P8078,P1662,1
P26894,P5539,1
P1202,P247,1
P1660,P335,1
P18285,P3752,1
P13412,P2750,1
P8590,P1761,1
P972,P203,1
P10358,P2110,1
P10853,P2222,1
P16956,P3478,1
P27727,P5702,1
P24998,P5128,1
P23371,P4786,1
P8035,P1652,1
P27183,P5601,1
P27325,P5628,1
P19949,P4080,1
P19128,P3906,1
P8986,P1839,1
P14260,P2931,1
P19520,P3988,1
P17433,P3564,1
P11553,P2362,1
P17342,P3548,1
P24062,P4942,1
P13097,P2679,1
P22534,P4611,1
P1087,P228,1
P24146,P4958,1
P9241,P1890,1
P27028,P5568,1
P22108,P4533,1
P1161,P240,1
P23966,P4916,1
P26398,P5436,1
P9344,P1913,1
P14878,P3055,1
P24938,P5117,1
P23968,P4916,1
P28519,P5859,1
P25059,P5138,1
P11033,P2256,1
P26689,P5493,1
P332,P66,1
P22215,P4552,1
P21318,P4375,1
P10714,P2195,1
P17470,P3574,1
P9696,P1978,1
P24385,P5003,1
P21523,P4421,1
P17435,P3564,1
P23833,P4891,1
P13408,P2749,1
P21230,P4363,1
P28275,P5807,1
P3723,P770,1
P23725,P4868,1
P1170,P241,1
P623,P124,1
P16401,P3370,1
P8559,P1757,1
P21734,P4470,1
P13590,P2791,1
P28142,P5776,1
P21467,P4410,1
P11598,P2373,1
P2496,P515,1
P26233,P5401,1
P6572,P1341,1
P209,P47,1
P6873,P1410,1
P23729,P4868,1
P21482,P4412,1
P11461,P2342,1
P18634,P3818,1
P3786,P785,1
P11909,P2433,1
P18366,P3765,1
P1717,P347,1
P14316,P2942,1
P16477,P3386,1
P23794,P4883,1
P23055,P4720,1
P25391,P5215,1
P4414,P914,1
P29080,P5977,1
P9964,P2026,1
P7081,P1452,1
P18250,P3747,1
P26229,P5401,1
P28938,P5950,1
P3437,P714,1
P17315,P3545,1
P13681,P2808,1
P27085,P5583,1
P29270,P6012,1
P24292,P4986,1
P2726,P558,1
P9582,P1954,1
P1553,P317,1
P27011,P5562,1
P18289,P3752,1
P1756,P356,1
P179,P38,1
P28392,P5833,1
P7729,P1580,1
P27828,P5720,1
P12862,P2619,1
P5720,P1178,1
P21474,P4411,1
P27955,P5743,1
P27119,P5591,1
P16132,P3315,1
P8938,P1830,1
P8815,P1809,1
P26842,P5528,1
P1428,P292,1
P29105,P5982,1
P9659,P1971,1
P12310,P2502,1
P26904,P5541,1
P14850,P3047,1
P15037,P3089,1
P22155,P4540,1
P5912,P1217,1
P13835,P2839,1
P19328,P3949,1
P22884,P4682,1
P13052,P2669,1
P5230,P1092,1
P10184,P2073,1
P3353,P697,1
P10054,P2042,1
P3588,P745,1
P9969,P2026,1
P4316,P893,1
P19353,P3953,1
P301,P62,1
P12365,P2512,1
P27724,P5702,1
P2139,P437,1
P9262,P1893,1
P2132,P437,1
P23475,P4813,1
P14771,P3034,1
P8568,P1758,1
P17777,P3640,1
P858,P179,1
P26830,P5526,1
P9652,P1970,1
P28569,P5875,1
P23627,P4846,1
P10924,P2235,1
P13713,P2816,1
P9059,P1854,1
P12973,P2650,1
P16706,P3431,1
P20585,P4214,1
P25602,P5265,1
P7862,P1608,1
P6727,P1378,1
P1942,P396,1
P10053,P2042,1
P13258,P2712,1
P3187,P660,1
P1024,P212,1
P16392,P3367,1
P20545,P4206,1
P23202,P4746,1
P17341,P3548,1
P1554,P317,1
P5650,P1167,1
P26158,P5387,1
P28157,P5778,1
P5814,P1195,1
P22168,P4541,1
P18220,P3738,1
P22391,P4581,1
P23014,P4713,1
P18476,P3786,1
P21913,P4504,1
P18499,P3789,1
P4658,P963,1
P6316,P1297,1
P23782,P4881,1
P23697,P4862,1
P20849,P4277,1
P16172,P3323,1
P9651,P1970,1
P15208,P3123,1
P7836,P1604,1
P12890,P2626,1
P27218,P5609,1
P11568,P2364,1
P523,P102,1
P5936,P1221,1
P26718,P5497,1
P22273,P4559,1
P15003,P3083,1
P16707,P3431,1
P364,P73,1
P28017,P5753,1
P17372,P3555,1
P4963,P1029,1
P21279,P4370,1
P26638,P5486,1
P14741,P3030,1
P25212,P5173,1
P12606,P2566,1
P6319,P1298,1
P9184,P1880,1
P17104,P3504,1
P21891,P4501,1
P8441,P1729,1
P12419,P2526,1
P18172,P3729,1
P22011,P4519,1
P16667,P3423,1
P29128,P5985,1
P22757,P4657,1
P25426,P5226,1
P20007,P4092,1
P11791,P2413,1
P24726,P5080,1
P1649,P334,1
P20602,P4217,1
P8436,P1729,1
P429,P85,1
P4546,P940,1
P28682,P5900,1
P15887,P3262,1
P2903,P591,1
P20952,P4304,1
P13822,P2837,1
P16007,P3282,1
P7160,P1472,1
P17021,P3490,1
P23444,P4804,1
P2133,P437,1
P25073,P5141,1
P14009,P2878,1
P10856,P2222,1
P24891,P5111,1
P10749,P2202,1
P12298,P2500,1
P11614,P2375,1
P8570,P1758,1
P5836,P1204,1
P2687,P550,1
P17883,P3666,1
P13906,P2850,1
P14630,P3002,1
P2682,P550,1
P21193,P4354,1
P7491,P1535,1
P4033,P828,1
P1842,P372,1
P24118,P4954,1
P22913,P4688,1
P16848,P3453,1
P13980,P2868,1
P3884,P801,1
P15945,P3270,1
P21945,P4508,1
P12721,P2586,1
P23361,P4784,1
P525,P103,1
P29700,P6098,1
P2175,P444,1
P12652,P2575,1
P25622,P5268,1
P25194,P5169,1
P9970,P2028,1
P4866,P1007,1
P21215,P4358,1
P18881,P3863,1
P11664,P2384,1
P331,P66,1
P24812,P5098,1
P27679,P5694,1
P6973,P1429,1
P3120,P644,1
P9785,P1994,1
P25393,P5215,1
P27488,P5659,1
P16984,P3485,1
P2846,P583,1
P20884,P4287,1
P19665,P4018,1
P13993,P2871,1
P3912,P805,1
P1866,P379,1
P7088,P1453,1
P5450,P1129,1
P12517,P2549,1
P8898,P1824,1
P5601,P1158,1
P17957,P3680,1
P14342,P2946,1
P7117,P1459,1
P9219,P1885,1
P16451,P3380,1
P19605,P4009,1
P6143,P1261,1
P5869,P1210,1
P29542,P6065,1
P6457,P1322,1
P27561,P5674,1
P21950,P4509,1
P19321,P3947,1
P16879,P3458,1
P25440,P5227,1
P19512,P3985,1
P23907,P4902,1
P713,P146,1
P7353,P1510,1
P29973,P6149,1
P20854,P4279,1
P9397,P1921,1
P16922,P3468,1
P23532,P4825,1
P27764,P5708,1
P20940,P4301,1
P14184,P2914,1
P26786,P5514,1
P12726,P2587,1
P18750,P3840,1
P9053,P1853,1
P17461,P3571,1
P13101,P2680,1
P1010,P208,1
P13203,P2700,1
P23793,P4883,1
P9989,P2031,1
P9615,P1963,1
P15108,P3104,1
P19633,P4013,1
P11310,P2311,1
P27130,P5592,1
P13286,P2717,1
P23339,P4779,1
P15486,P3186,1
P8857,P1815,1
P11278,P2305,1
P26425,P5440,1
P3643,P756,1
P9234,P1889,1
P390,P77,1
P10023,P2035,1
P23289,P4765,1
P12930,P2639,1
P17633,P3609,1
P9815,P2000,1
P9856,P2007,1
P28130,P5773,1
P9496,P1938,1
P21495,P4414,1
P11104,P2268,1
P11140,P2277,1
P9006,P1844,1
P13417,P2753,1
P20839,P4275,1
P23956,P4915,1
P4293,P886,1
P26693,P5493,1
P1141,P237,1
P29227,P6004,1
P8318,P1707,1
P18132,P3720,1
P24802,P5097,1
P28761,P5913,1
P10080,P2049,1
P3523,P729,1
P11845,P2421,1
P21711,P4464,1
P638,P129,1
P29494,P6054,1
P23242,P4757,1
P10527,P2145,1
P24401,P5008,1
P4679,P968,1
P7529,P1543,1
P6783,P1391,1
P4456,P924,1
P11728,P2402,1
P9249,P1891,1
P5788,P1191,1
P27593,P5679,1
P28096,P5767,1
P842,P173,1
P3649,P757,1
P24063,P4942,1
P4715,P976,1
P18010,P3693,1
P2753,P562,1
P21679,P4459,1
P9977,P2030,1
P19342,P3952,1
P11496,P2349,1
P3861,P797,1
P554,P110,1
P3086,P633,1
P26812,P5519,1
P21875,P4497,1
P3909,P805,1
P1575,P321,1
P18866,P3860,1
P10694,P2193,1
P2097,P431,1
P27684,P5695,1
P1819,P369,1
P13531,P2779,1
P18849,P3859,1
P8630,P1769,1
P23952,P4914,1
P16191,P3328,1
P16168,P3322,1
P16335,P3356,1
P2471,P511,1
P1143,P237,1
P29032,P5966,1
P7445,P1529,1
P28405,P5834,1
P7712,P1576,1
P16445,P3380,1
P18919,P3869,1
P19670,P4019,1
P2456,P508,1
P8819,P1809,1
P2747,P562,1
P8123,P1672,1
P7351,P1510,1
P15744,P3236,1
P8467,P1735,1
P20747,P4256,1
P27348,P5634,1
P13639,P2798,1
P27458,P5655,1
P17457,P3571,1
P19098,P3901,1
P16426,P3376,1
P15175,P3116,1
P11984,P2445,1
P9340,P1913,1
P6268,P1287,1
P9155,P1871,1
P13093,P2677,1
P17166,P3517,1
P26929,P5545,1
P29362,P6029,1
P10495,P2138,1
P19640,P4014,1
P13315,P2726,1
P881,P182,1
P24628,P5059,1
P25569,P5257,1
P26126,P5377,1
P24471,P5017,1
P18502,P3790,1
P21654,P4451,1
P14993,P3082,1
P7295,P1495,1
P24242,P4977,1
P1290,P265,1
P25646,P5273,1
P28593,P5882,1
P21433,P4402,1
P18457,P3780,1
P10755,P2203,1
P25155,P5160,1
P5310,P1108,1
P13569,P2787,1
P10154,P2068,1
P26438,P5444,1
P5097,P1062,1
P8093,P1666,1
P17857,P3661,1
P18027,P3696,1
P13636,P2798,1
P22226,P4553,1
P704,P145,1
P7273,P1492,1
P18795,P3850,1
P25689,P5285,1
P29317,P6019,1
P3896,P803,1
P14070,P2889,1
P380,P75,1
P789,P162,1
P3756,P777,1
P12815,P2613,1
P17995,P3689,1
P7106,P1456,1
P7981,P1635,1
P4742,P984,1
P9329,P1911,1
P7493,P1536,1
P14504,P2981,1
P21825,P4487,1
P10849,P2221,1
P13708,P2814,1
P2061,P424,1
P16068,P3295,1
P1307,P269,1
P20301,P4156,1
P29070,P5974,1
P289,P57,1
P21828,P4487,1
P15806,P3247,1
P23642,P4850,1
P85,P22,1
P4047,P830,1
P9841,P2003,1
P6019,P1243,1
P5803,P1193,1
P27793,P5712,1
P4821,P1000,1
P27286,P5619,1
P5576,P1155,1
P4354,P903,1
P18334,P3760,1
P12763,P2596,1
P28011,P5752,1
P23186,P4744,1
P2527,P522,1
P17154,P3515,1
P27344,P5631,1
P15780,P3243,1
P26044,P5362,1
P27935,P5737,1
P29001,P5963,1
P21507,P4418,1
P14966,P3075,1
P10937,P2238,1
P26117,P5377,1
P10619,P2173,1
P20674,P4234,1
P1474,P304,1
P5842,P1205,1
P14037,P2884,1
P1754,P356,1
P8507,P1747,1
P10710,P2195,1
P9466,P1933,1
P1212,P248,1
P29659,P6091,1
P12554,P2556,1
P28904,P5939,1
P25369,P5207,1
P5443,P1127,1
P6127,P1259,1
P29297,P6017,1
P29391,P6035,1
P23116,P4733,1
P8716,P1789,1
P1871,P380,1
P4834,P1002,1
P4118,P846,1
P27100,P5585,1
P20365,P4171,1
P3095,P635,1
P3779,P782,1
P955,P201,1
P6818,P1400,1
P17476,P3575,1
P14339,P2945,1
P14939,P3069,1
P26004,P5348,1
P901,P184,1
P9741,P1986,1
P21520,P4421,1
P10685,P2190,1
P29040,P5967,1
P7204,P1480,1
P10758,P2203,1
P18793,P3848,1
P17201,P3524,1
P28429,P5841,1
P4756,P987,1
P17899,P3668,1
P2189,P449,1
P10291,P2096,1
P7067,P1449,1
P1627,P328,1
P911,P188,1
P24233,P4976,1
P29310,P6018,1
P14,P3,1
P885,P183,1
P26554,P5468,1
P25922,P5329,1
P26785,P5513,1
P46,P12,1
P11775,P2411,1
P23236,P4755,1
P839,P173,1
P8965,P1834,1
P23362,P4784,1
P9764,P1992,1
P9644,P1968,1
P11405,P2330,1
P11835,P2419,1
P683,P139,1
P6256,P1283,1
P14672,P3013,1
P18446,P3779,1
P25733,P5293,1
P16127,P3314,1
P26136,P5382,1
P24573,P5041,1
P25403,P5219,1
P18601,P3813,1
P18278,P3751,1
P1665,P336,1
P4053,P832,1
P9950,P2024,1
P12954,P2645,1
P11250,P2302,1
P19052,P3895,1
P9388,P1920,1
P21310,P4374,1
P20622,P4219,1
P14516,P2983,1
P27979,P5747,1
P18459,P3780,1
P12892,P2626,1
P17844,P3658,1
P16690,P3429,1
P9271,P1896,1
P702,P145,1
P7010,P1436,1
P4322,P894,1
P2776,P567,1
P3065,P630,1
P18375,P3766,1
P12008,P2448,1
P7599,P1552,1
P7679,P1572,1
P19588,P4005,1
P7077,P1452,1
P2353,P480,1
P4243,P871,1
P7078,P1452,1
P10280,P2095,1
P3908,P804,1
P2421,P497,1
P19103,P3902,1
P29711,P6099,1
P10114,P2058,1
P19382,P3959,1
P29285,P6015,1
P12439,P2531,1
P27729,P5702,1
P913,P189,1
P7989,P1638,1
P16184,P3327,1
P9518,P1940,1
P20922,P4299,1
P25566,P5256,1
P4178,P857,1
P28650,P5894,1
P14888,P3057,1
P11523,P2353,1
P12716,P2585,1
P15488,P3187,1
P1568,P319,1
P27631,P5688,1
P26224,P5400,1
P13270,P2713,1
P20297,P4154,1
P27606,P5683,1
P27422,P5646,1
P2333,P476,1
P23757,P4877,1
P7919,P1623,1
P248,P52,1
P11268,P2304,1
P18972,P3879,1
P1985,P410,1
P15686,P3227,1
P11784,P2412,1
P12659,P2576,1
P5954,P1228,1
P23665,P4856,1
P18003,P3691,1
P23703,P4863,1
P4627,P955,1
P3480,P722,1
P10290,P2096,1
P7021,P1437,1
P26285,P5412,1
P761,P155,1
P29595,P6075,1
P26221,P5399,1
P13395,P2747,1
P2730,P558,1
P7597,P1552,1
P10295,P2097,1
P17898,P3668,1
P25954,P5335,1
P15597,P3205,1
P5913,P1217,1
P17365,P3553,1
P4526,P935,1
P15395,P3165,1
P5256,P1095,1
P903,P186,1
P15626,P3214,1
P25303,P5194,1
P20022,P4096,1
P15046,P3090,1
P96,P24,1
P27627,P5687,1
P11376,P2325,1
P5596,P1158,1
P14550,P2987,1
P27308,P5624,1
P17018,P3489,1
P24284,P4985,1
P27590,P5679,1
P6675,P1365,1
P4418,P915,1
P26166,P5388,1
P19755,P4035,1
P29839,P6120,1
P12680,P2579,1
P25908,P5327,1
P4687,P969,1
P12068,P2458,1
P25923,P5329,1
P17096,P3502,1
P3832,P793,1
P28541,P5866,1
P11166,P2282,1
P3208,P667,1
P24554,P5038,1
P11763,P2408,1
P6900,P1414,1
P6449,P1321,1
P4976,P1031,1
P23575,P4834,1
P18223,P3740,1
P23925,P4906,1
P24878,P5109,1
P17989,P3688,1
P11135,P2275,1
P9129,P1867,1
P7394,P1517,1
P3569,P740,1
P4182,P857,1
P16292,P3346,1
P28633,P5890,1
P3521,P728,1
P6564,P1339,1
P11047,P2259,1
P29925,P6140,1
P13482,P2769,1
P15694,P3228,1
P27976,P5746,1
P16097,P3302,1
P24257,P4981,1
P29947,P6145,1
P9735,P1984,1
P6205,P1273,1
P25379,P5210,1
P27886,P5730,1
P1521,P313,1
P20665,P4231,1
P24559,P5038,1
P28111,P5769,1
P7387,P1516,1
P24778,P5093,1
P11266,P2304,1
P21772,P4479,1
P20438,P4188,1
P15179,P3117,1
P23885,P4900,1
P9828,P2001,1
P2337,P477,1
P5419,P1124,1
P29216,P6003,1
P26298,P5416,1
P2252,P460,1
P5752,P1186,1
P18944,P3873,1
P225,P49,1
P28982,P5958,1
P17216,P3526,1
P7266,P1491,1
P26916,P5544,1
P21456,P4406,1
P29715,P6100,1
P29937,P6142,1
P11046,P2259,1
P9506,P1939,1
P18865,P3860,1
P27416,P5644,1
P11170,P2283,1
P17410,P3560,1
P6486,P1327,1
P11919,P2435,1
P8846,P1813,1
P10899,P2230,1
P18786,P3847,1
P28568,P5874,1
P19224,P3928,1
P7728,P1580,1
P22995,P4710,1
P9278,P1898,1
P8611,P1766,1
P24220,P4974,1
P18996,P3884,1
P5685,P1171,1
P9636,P1966,1
P11854,P2425,1
P3178,P658,1
P22383,P4580,1
P3835,P793,1
P16889,P3461,1
P12817,P2613,1
P14583,P2993,1
P28791,P5920,1
P25367,P5206,1
P11668,P2386,1
P6949,P1425,1
P23591,P4838,1
P1402,P287,1
P15929,P3268,1
P1767,P357,1
P20424,P4186,1
P23097,P4729,1
P1226,P251,1
P11340,P2318,1
P20616,P4219,1
P16737,P3436,1
P23500,P4821,1
P2996,P615,1
P26203,P5397,1
P12342,P2507,1
P24835,P5102,1
P3697,P764,1
P5608,P1160,1
P6862,P1409,1
P18185,P3732,1
P18680,P3826,1
P17324,P3546,1
P24324,P4991,1
P25519,P5245,1
P29810,P6116,1
P27888,P5731,1
P12619,P2568,1
P17065,P3497,1
P7074,P1451,1
P17347,P3549,1
P24382,P5003,1
P1151,P238,1
P3748,P776,1
P7649,P1563,1
P3114,P641,1
P11040,P2259,1
P5134,P1068,1
P1519,P313,1
P12635,P2571,1
P4086,P840,1
P23120,P4733,1
P9728,P1983,1
P10566,P2155,1
P15576,P3202,1
P18629,P3816,1
P15101,P3102,1
P8047,P1655,1
P7675,P1570,1
P24364,P5000,1
P14258,P2931,1
P16797,P3445,1
P10512,P2142,1
P21512,P4419,1
P2864,P586,1
P15832,P3251,1
P1258,P259,1
P7772,P1589,1
P13880,P2846,1
P22341,P4571,1
P18039,P3698,1
P11165,P2281,1
P4774,P989,1
P27229,P5611,1
P14067,P2889,1
P21526,P4422,1
P19929,P4076,1
P12012,P2449,1
P9643,P1968,1
P11334,P2315,1
P28927,P5943,1
P3334,P693,1
P23315,P4773,1
P1208,P248,1
P12363,P2512,1
P8554,P1757,1
P19669,P4019,1
P15667,P3221,1
P27805,P5714,1
P16572,P3408,1
P17458,P3571,1
P15458,P3177,1
P24815,P5099,1
P26396,P5436,1
P5840,P1204,1
P24543,P5036,1
P7581,P1549,1
P20219,P4139,1
P10464,P2134,1
P17988,P3688,1
P24699,P5074,1
P12735,P2589,1
P13346,P2731,1
P21067,P4325,1
P10609,P2168,1
P27024,P5567,1
P29617,P6079,1
P26680,P5491,1
P3604,P748,1
P8349,P1712,1
P4436,P919,1
P26085,P5370,1
P24312,P4990,1
P22542,P4612,1
P22013,P4519,1
P3858,P796,1
P3670,P760,1
P29962,P6147,1
P13750,P2822,1
P24934,P5117,1
P5514,P1140,1
P8758,P1796,1
P17599,P3603,1
P10205,P2076,1
P17428,P3562,1
P16718,P3433,1
P17713,P3629,1
P14833,P3043,1
P7376,P1515,1
P14448,P2968,1
P25811,P5307,1
P8722,P1790,1
P27237,P5612,1
P18091,P3711,1
P22084,P4530,1
P3629,P751,1
P21805,P4485,1
P24169,P4963,1
P10220,P2078,1
P27398,P5640,1
P16870,P3456,1
P14699,P3021,1
P18296,P3753,1
P25879,P5323,1
P2459,P510,1
P11293,P2309,1
P14765,P3034,1
P27738,P5703,1
P261,P53,1
P28880,P5936,1
P7925,P1624,1
P553,P110,1
P3660,P759,1
P18368,P3765,1
P5510,P1139,1
P3132,P647,1
P4915,P1016,1
P15151,P3113,1
P18920,P3870,1
P1776,P360,1
P3155,P652,1
P15262,P3138,1
P29091,P5980,1
P25042,P5134,1
P26239,P5403,1
P2432,P500,1
P27142,P5595,1
P27287,P5619,1
P16148,P3320,1
P20070,P4105,1
P4928,P1022,1
P11672,P2386,1
P5982,P1234,1
P9968,P2026,1
P28223,P5797,1
P16210,P3330,1
P10458,P2133,1
P26401,P5437,1
P10886,P2228,1
P7024,P1438,1
P28855,P5930,1
P9863,P2007,1
P28370,P5830,1
P26977,P5553,1
P11457,P2340,1
P14185,P2914,1
P24375,P5001,1
P21952,P4509,1
P5283,P1102,1
P9095,P1861,1
P1462,P300,1
P18644,P3820,1
P18813,P3853,1
P18598,P3813,1
P6950,P1426,1
P13065,P2673,1
P12810,P2610,1
P3634,P752,1
P9403,P1923,1
P7858,P1608,1
P10648,P2180,1
P7902,P1620,1
P1061,P223,1
P13298,P2720,1
P29647,P6086,1
P22193,P4545,1
P6431,P1317,1
P1431,P295,1
P5753,P1187,1
P28912,P5941,1
P27082,P5581,1
P14855,P3049,1
P4584,P949,1
P25044,P5135,1
P19083,P3899,1
P20075,P4106,1
P12838,P2616,1
P22428,P4588,1
P19938,P4077,1
P12263,P2495,1
P21798,P4484,1
P23491,P4819,1
P11980,P2445,1
P24177,P4964,1
P27666,P5693,1
P24918,P5115,1
P4160,P854,1
P22897,P4685,1
P6409,P1315,1
P2257,P461,1
P15311,P3147,1
P14133,P2903,1
P29284,P6015,1
P4300,P887,1
P15682,P3225,1
P1532,P314,1
P1460,P300,1
P11395,P2329,1
P3085,P633,1
P6516,P1330,1
P16128,P3315,1
P21351,P4382,1
P8365,P1714,1
P2911,P593,1
P7767,P1588,1
P581,P118,1
P15521,P3192,1
P4757,P987,1
P15078,P3097,1
P27614,P5684,1
P29186,P5995,1
P2373,P486,1
P2629,P539,1
P202,P44,1
P12297,P2500,1
P21586,P4434,1
P3204,P666,1
P6120,P1259,1
P653,P133,1
P19138,P3908,1
P26466,P5451,1
P2202,P452,1
P8069,P1662,1
P3153,P651,1
P20344,P4166,1
P3128,P645,1
P9208,P1883,1
P14654,P3009,1
P15555,P3199,1
P15974,P3276,1
P16765,P3439,1
P346,P70,1
P26330,P5421,1
P19930,P4076,1
P17232,P3528,1
P29376,P6032,1
P13540,P2781,1
P9101,P1862,1
P5851,P1208,1
P9974,P2030,1
P12950,P2644,1
P19057,P3895,1
P27147,P5595,1
P28219,P5796,1
P23924,P4906,1
P4808,P997,1
P27399,P5640,1
P28548,P5867,1
P15727,P3233,1
P26263,P5408,1
P8645,P1772,1
P3184,P660,1
P779,P160,1
P21909,P4503,1
P29000,P5963,1
P23413,P4798,1
P27012,P5563,1
P24089,P4946,1
P573,P117,1
P481,P96,1
P1905,P388,1
P5978,P1234,1
P6853,P1407,1
P10144,P2065,1
P6172,P1266,1
P23823,P4888,1
P17209,P3524,1
P22225,P4553,1
P27869,P5728,1
P13000,P2653,1
P21975,P4513,1
P17110,P3506,1
P1918,P390,1
P5786,P1191,1
P24486,P5020,1
P25255,P5187,1
P24944,P5119,1
P5096,P1062,1
P19493,P3983,1
P7486,P1534,1
P24804,P5097,1
P25912,P5328,1
P17919,P3671,1
P23386,P4791,1
P20260,P4146,1
P6707,P1369,1
P8826,P1810,1
P6656,P1362,1
P26971,P5553,1
P24252,P4980,1
P6579,P1342,1
P19611,P4010,1
P1204,P247,1
P16798,P3445,1
P19232,P3932,1
P20946,P4302,1
P10488,P2137,1
P807,P165,1
P19260,P3937,1
P13336,P2730,1
P27191,P5603,1
P13102,P2680,1
P23026,P4716,1
P20472,P4193,1
P2059,P424,1
P13624,P2797,1
P29732,P6104,1
P10172,P2071,1
P910,P188,1
P10281,P2095,1
P15858,P3255,1
P29207,P6002,1
