partid,cfp,co2
P29416,0.5944,0.5944
P8731,0.8527,0.8527
P21684,0.2018,0.2018
P18626,0.9307,0.9307
P21787,0.1844,0.1844
P4491,0.1134,0.1134
P25079,0.5482,0.5482
P13365,0.5469,0.5469
P12134,0.4036,0.4036
P25586,0.8816,0.8816
P26280,0.9807,0.9807
P14411,0.5318,0.5318
P21092,0.2026,0.2026
P26770,0.1534,0.1534
P15572,0.7675,0.7675
P12807,0.148,0.148
P8367,0.3639,0.3639
P1154,0.4035,0.4035
P3972,0.3179,0.3179
P20021,0.7744,0.7744
P13658,0.2549,0.2549
P19126,0.2214,0.2214
P10771,0.286,0.286
P11299,0.8657,0.8657
P22297,0.2009,0.2009
P8029,0.284,0.284
P23603,0.5852,0.5852
P26577,0.8482,0.8482
P21976,0.6127,0.6127
P5870,0.6313,0.6313
P1500,0.2317,0.2317
P10855,0.75,0.75
P20125,0.7347,0.7347
P13766,0.9616,0.9616
P8991,0.3725,0.3725
P16593,0.5202,0.5202
P10888,0.4812,0.4812
P258,0.4001,0.4001
P3877,0.2761,0.2761
P7821,0.5228,0.5228
P28597,0.903,0.903
P1601,0.102,0.102
P29529,0.9094,0.9094
P6307,0.3467,0.3467
P23724,0.8148,0.8148
P27518,0.9002,0.9002
P10442,0.1067,0.1067
P21043,0.7256,0.7256
P5750,0.9221,0.9221
P12785,0.6651,0.6651
P27190,0.2427,0.2427
P26457,0.5,0.5
P29034,0.1525,0.1525
P6722,0.9107,0.9107
P15442,0.8907,0.8907
P20800,0.5776,0.5776
P10732,0.3522,0.3522
P22951,0.8948,0.8948
P27170,0.2022,0.2022
P12651,0.1767,0.1767
P19644,0.2804,0.2804
P4592,0.7886,0.7886
P23309,0.6401,0.6401
P9408,0.3397,0.3397
P7082,0.5703,0.5703
P8207,0.8562,0.8562
P10947,0.4743,0.4743
P16074,0.9979,0.9979
P709,0.9006,0.9006
P18281,0.5927,0.5927
P11807,0.9388,0.9388
P14831,0.6193,0.6193
P15292,0.5439,0.5439
P20559,0.2631,0.2631
P27721,0.334,0.334
P21480,0.3369,0.3369
P9405,0.5244,0.5244
P17564,0.2167,0.2167
P26392,0.1802,0.1802
P13908,0.4812,0.4812
P27867,0.4173,0.4173
P14701,0.2655,0.2655
P19282,0.105,0.105
P7957,0.291,0.291
P4294,0.3977,0.3977
P3886,0.815,0.815
P861,0.1299,0.1299
P25117,0.3169,0.3169
P17207,0.7775,0.7775
P26882,0.7643,0.7643
P15583,0.1236,0.1236
P25697,0.4988,0.4988
P27915,0.1077,0.1077
P28327,0.3213,0.3213
P17968,0.5868,0.5868
P18501,0.4736,0.4736
P25531,0.4216,0.4216
P19217,0.1493,0.1493
P1149,0.196,0.196
P19242,0.2212,0.2212
P8899,0.1428,0.1428
P18489,0.6794,0.6794
P23618,0.6283,0.6283
P22560,0.8593,0.8593
P28848,0.8514,0.8514
P5515,0.9268,0.9268
P9677,0.9858,0.9858
P11143,0.4843,0.4843
P18889,0.9941,0.9941
P16185,0.4038,0.4038
P6747,0.5355,0.5355
P23930,0.7931,0.7931
P27268,0.7902,0.7902
P3503,0.8505,0.8505
P16503,0.2541,0.2541
P4388,0.8532,0.8532
P15478,0.6441,0.6441
P26931,0.422,0.422
P20855,0.2019,0.2019
P15139,0.9147,0.9147
P12045,0.339,0.339
P21209,0.4152,0.4152
P2681,0.1278,0.1278
P10839,0.4972,0.4972
P10883,0.9781,0.9781
P24455,0.2931,0.2931
P358,0.716,0.716
P4057,0.9788,0.9788
P1314,0.129,0.129
P27839,0.2519,0.2519
P25335,0.8624,0.8624
P13562,0.2524,0.2524
P29643,0.6241,0.6241
P20054,0.9867,0.9867
P3068,0.3892,0.3892
P25755,0.1805,0.1805
P19354,0.3987,0.3987
P4446,0.1323,0.1323
P5324,0.8162,0.8162
P28800,0.9341,0.9341
P10502,0.8242,0.8242
P14980,0.9673,0.9673
P4767,0.6744,0.6744
P6004,0.5188,0.5188
P17975,0.8598,0.8598
P7025,0.7162,0.7162
P14971,0.569,0.569
P5705,0.7125,0.7125
P2,0.3646,0.3646
P6341,0.7227,0.7227
P29311,0.3565,0.3565
P21500,0.1217,0.1217
P15353,0.3693,0.3693
P27118,0.9869,0.9869
P24162,0.504,0.504
P29823,0.9921,0.9921
P25374,0.6733,0.6733
P26526,0.9311,0.9311
P8395,0.9578,0.9578
P14222,0.8876,0.8876
P2275,0.9195,0.9195
P15720,0.7487,0.7487
P23637,0.5467,0.5467
P17025,0.7612,0.7612
P16289,0.3482,0.3482
P14082,0.356,0.356
P19837,0.5353,0.5353
P19448,0.6601,0.6601
P8565,0.9817,0.9817
P5727,0.8909,0.8909
P13881,0.9711,0.9711
P27752,0.766,0.766
P10633,0.8623,0.8623
P23147,0.7321,0.7321
P15552,0.3008,0.3008
P17182,0.5486,0.5486
P23953,0.9913,0.9913
P20576,0.2675,0.2675
P662,0.1053,0.1053
P15269,0.9176,0.9176
P14869,0.1359,0.1359
P12819,0.5034,0.5034
P29949,0.5308,0.5308
P27794,0.2799,0.2799
P21513,0.6412,0.6412
P3016,0.7609,0.7609
P16245,0.4602,0.4602
P5976,0.3211,0.3211
P8072,0.1697,0.1697
P17526,0.5114,0.5114
P4746,0.4906,0.4906
P15608,0.8887,0.8887
P13387,0.5861,0.5861
P22464,0.8708,0.8708
P24604,0.3397,0.3397
P18977,0.4925,0.4925
P14479,0.9328,0.9328
P43,0.1872,0.1872
P17648,0.7566,0.7566
P17325,0.8986,0.8986
P7714,0.4751,0.4751
P14886,0.5834,0.5834
P13868,0.1269,0.1269
P26435,0.1409,0.1409
P10989,0.9856,0.9856
P21985,0.7009,0.7009
P12662,0.3859,0.3859
P22741,0.624,0.624
P18628,0.5454,0.5454
P19779,0.4953,0.4953
P27635,0.4464,0.4464
P7053,0.4124,0.4124
P19697,0.3925,0.3925
P1285,0.5779,0.5779
P15429,0.5231,0.5231
P27173,0.4664,0.4664
P15674,0.3471,0.3471
P8655,0.1053,0.1053
P22564,0.9862,0.9862
P1048,0.6368,0.6368
P23263,0.3069,0.3069
P6082,0.5097,0.5097
P17547,0.8708,0.8708
P14849,0.5557,0.5557
P13491,0.2232,0.2232
P25687,0.1535,0.1535
P8584,0.8978,0.8978
P1261,0.3438,0.3438
P24510,0.4546,0.4546
P2555,0.5973,0.5973
P6117,0.6397,0.6397
P14599,0.2334,0.2334
P17544,0.7497,0.7497
P8901,0.848,0.848
P19,0.7197,0.7197
P14984,0.451,0.451
P12432,0.8912,0.8912
P14821,0.8915,0.8915
P10439,0.9046,0.9046
P28387,0.9784,0.9784
P14509,0.3653,0.3653
P22192,0.5814,0.5814
P3061,0.1407,0.1407
P8412,0.2263,0.2263
P614,0.749,0.749
P13456,0.6496,0.6496
P8599,0.5594,0.5594
P17568,0.658,0.658
P18728,0.7697,0.7697
P1801,0.5642,0.5642
P25266,0.4189,0.4189
P7306,0.8264,0.8264
P8903,0.5846,0.5846
P10348,0.224,0.224
P9986,0.7318,0.7318
P20184,0.4515,0.4515
P18925,0.389,0.389
P14876,0.4955,0.4955
P29926,0.3231,0.3231
P4880,0.1677,0.1677
P26644,0.9282,0.9282
P5403,0.4662,0.4662
P6375,0.6102,0.6102
P4739,0.4335,0.4335
P11715,0.781,0.781
P1432,0.6103,0.6103
P23372,0.8003,0.8003
P16995,0.9026,0.9026
P7875,0.2346,0.2346
P942,0.33,0.33
P24287,0.6274,0.6274
P26118,0.9025,0.9025
P4700,0.7948,0.7948
P726,0.5751,0.5751
P10615,0.3005,0.3005
P8190,0.3122,0.3122
P26106,0.8996,0.8996
P11547,0.9519,0.9519
P24234,0.9609,0.9609
P4593,0.6087,0.6087
P14767,0.7137,0.7137
P21181,0.1042,0.1042
P10169,0.3771,0.3771
P5126,0.4325,0.4325
P5269,0.2232,0.2232
P14951,0.3214,0.3214
P3998,0.1058,0.1058
P25438,0.7078,0.7078
P29257,0.8899,0.8899
P22537,0.3291,0.3291
P24124,0.5148,0.5148
P21109,0.4547,0.4547
P450,0.8451,0.8451
P18561,0.5521,0.5521
P28709,0.329,0.329
P26722,0.1621,0.1621
P221,0.1561,0.1561
P20555,0.6778,0.6778
P1305,0.8292,0.8292
P12445,0.2724,0.2724
P26414,0.9336,0.9336
P18709,0.4192,0.4192
P10647,0.1783,0.1783
P20189,0.1358,0.1358
P17657,0.9938,0.9938
P26046,0.9795,0.9795
P3887,0.5609,0.5609
P15953,0.8062,0.8062
P25175,0.6254,0.6254
P21781,0.8383,0.8383
P28490,0.2885,0.2885
P19891,0.5023,0.5023
P21080,0.1312,0.1312
P9929,0.4441,0.4441
P7850,0.9442,0.9442
P2253,0.2072,0.2072
P18004,0.3287,0.3287
P28417,0.7208,0.7208
P12245,0.2015,0.2015
P10984,0.3665,0.3665
P21219,0.5457,0.5457
P19507,0.988,0.988
P27478,0.6562,0.6562
P16796,0.2115,0.2115
P23608,0.581,0.581
P10992,0.9696,0.9696
P14915,0.2297,0.2297
P28967,0.1512,0.1512
P22044,0.1646,0.1646
P27798,0.9329,0.9329
P25400,0.2345,0.2345
P21725,0.1823,0.1823
P10596,0.3471,0.3471
P22153,0.5187,0.5187
P17357,0.1002,0.1002
P12051,0.5832,0.5832
P17130,0.3284,0.3284
P13308,0.2175,0.2175
P18980,0.1707,0.1707
P17891,0.5062,0.5062
P12225,0.2492,0.2492
P13134,0.3383,0.3383
P24865,0.2326,0.2326
P13626,0.1201,0.1201
P16883,0.7196,0.7196
P12113,0.8743,0.8743
P26041,0.7434,0.7434
P6208,0.2984,0.2984
P8492,0.6057,0.6057
P21608,0.4783,0.4783
P1268,0.2245,0.2245
P12076,0.6642,0.6642
P22623,0.534,0.534
P845,0.1315,0.1315
P11482,0.94,0.94
P20300,0.4297,0.4297
P23545,0.9387,0.9387
P8552,0.4999,0.4999
P7133,0.8248,0.8248
P6716,0.9659,0.9659
P1272,0.7352,0.7352
P28402,0.9947,0.9947
P2567,0.1115,0.1115
P28794,0.2812,0.2812
P24052,0.4194,0.4194
P12274,0.3385,0.3385
P24740,0.8119,0.8119
P18552,0.5968,0.5968
P17687,0.3659,0.3659
P22755,0.3078,0.3078
P16199,0.478,0.478
P24689,0.5152,0.5152
P14902,0.9035,0.9035
P7609,0.9467,0.9467
P14709,0.9927,0.9927
P23125,0.3867,0.3867
P1692,0.778,0.778
P16338,0.1887,0.1887
P1273,0.1546,0.1546
P23640,0.9245,0.9245
P7755,0.1053,0.1053
P18702,0.9969,0.9969
P3987,0.2757,0.2757
P29065,0.1696,0.1696
P17864,0.6018,0.6018
P22031,0.4724,0.4724
P13774,0.7165,0.7165
P25541,0.3235,0.3235
P19649,0.3443,0.3443
P13513,0.5704,0.5704
P8228,0.9767,0.9767
P13441,0.9232,0.9232
P654,0.7497,0.7497
P389,0.445,0.445
P22493,0.3469,0.3469
P2515,0.5685,0.5685
P13940,0.3915,0.3915
P2474,0.755,0.755
P27413,0.1004,0.1004
P29063,0.6176,0.6176
P23271,0.5551,0.5551
P9555,0.9945,0.9945
P12830,0.1447,0.1447
P7899,0.3498,0.3498
P28525,0.579,0.579
P3056,0.3363,0.3363
P16134,0.1674,0.1674
P21712,0.4011,0.4011
P16517,0.8618,0.8618
P9035,0.1803,0.1803
P16529,0.1869,0.1869
P13098,0.526,0.526
P25323,0.7545,0.7545
P21764,0.9195,0.9195
P23844,0.2681,0.2681
P2966,0.144,0.144
P23110,0.3819,0.3819
P2092,0.3155,0.3155
P613,0.5846,0.5846
P7639,0.8591,0.8591
P28862,0.1272,0.1272
P19089,0.2032,0.2032
P20012,0.1701,0.1701
P3781,0.4717,0.4717
P153,0.3309,0.3309
P24795,0.5147,0.5147
P22800,0.821,0.821
P6891,0.7457,0.7457
P25815,0.34,0.34
P25790,0.7199,0.7199
P27385,0.5192,0.5192
P26272,0.9149,0.9149
P11311,0.4325,0.4325
P5914,0.1981,0.1981
P1935,0.4279,0.4279
P24725,0.3173,0.3173
P5307,0.6682,0.6682
P25593,0.616,0.616
P12227,0.7933,0.7933
P14225,0.6838,0.6838
P15447,0.1336,0.1336
P22320,0.356,0.356
P19870,0.7763,0.7763
P16154,0.6395,0.6395
P17982,0.9629,0.9629
P13734,0.8277,0.8277
P9948,0.1925,0.1925
P25382,0.2398,0.2398
P20646,0.9108,0.9108
P8296,0.3337,0.3337
P27669,0.6219,0.6219
P19797,0.8789,0.8789
P22867,0.8555,0.8555
P4325,0.2436,0.2436
P5491,0.1149,0.1149
P18283,0.5815,0.5815
P22337,0.6219,0.6219
P10244,0.3695,0.3695
P4543,0.7811,0.7811
P1001,0.9887,0.9887
P1840,0.2462,0.2462
P28945,0.4795,0.4795
P2677,0.4342,0.4342
P20284,0.6226,0.6226
P2813,0.3688,0.3688
P26245,0.9399,0.9399
P27881,0.8649,0.8649
P21966,0.8218,0.8218
P19917,0.827,0.827
P28237,0.444,0.444
P19819,0.1124,0.1124
P10668,0.9528,0.9528
P26763,0.2901,0.2901
P17121,0.5273,0.5273
P16769,0.8045,0.8045
P16557,0.1226,0.1226
P5314,0.1277,0.1277
P23561,0.8002,0.8002
P8707,0.4875,0.4875
P25221,0.285,0.285
P541,0.1621,0.1621
P14219,0.1088,0.1088
P979,0.18,0.18
P9509,0.8433,0.8433
P28996,0.4246,0.4246
P4149,0.4966,0.4966
P8396,0.2607,0.2607
P17813,0.2374,0.2374
P2328,0.8474,0.8474
P29969,0.9688,0.9688
P3302,0.1818,0.1818
P12020,0.7741,0.7741
P23840,0.8736,0.8736
P8985,0.3687,0.3687
P10272,0.386,0.386
P19519,0.8192,0.8192
P17834,0.7892,0.7892
P23301,0.2856,0.2856
P11802,0.8041,0.8041
P29920,0.9443,0.9443
P14098,0.1373,0.1373
P23348,0.2485,0.2485
P7852,0.2721,0.2721
P23449,0.1114,0.1114
P22996,0.2161,0.2161
P22174,0.8577,0.8577
P24232,0.4657,0.4657
P10440,0.9059,0.9059
P11669,0.5339,0.5339
P13414,0.4018,0.4018
P4682,0.7774,0.7774
P3108,0.3663,0.3663
P20236,0.1318,0.1318
P108,0.4076,0.4076
P16506,0.7727,0.7727
P8249,0.4757,0.4757
P15768,0.2739,0.2739
P28084,0.9995,0.9995
P19933,0.693,0.693
P21245,0.6383,0.6383
P15547,0.9239,0.9239
P6051,0.9077,0.9077
P27532,0.1465,0.1465
P1005,0.2882,0.2882
P26622,0.2612,0.2612
P4332,0.9199,0.9199
P3966,0.1439,0.1439
P605,0.4091,0.4091
P7427,0.8253,0.8253
P18630,0.9337,0.9337
P13303,0.1598,0.1598
P13725,0.4097,0.4097
P13460,0.9976,0.9976
P18361,0.1635,0.1635
P208,0.1445,0.1445
P7027,0.2809,0.2809
P25234,0.6193,0.6193
P5216,0.9885,0.9885
P728,0.7757,0.7757
P3278,0.2646,0.2646
P12834,0.4503,0.4503
P14782,0.8385,0.8385
P16996,0.3889,0.3889
P6748,0.6255,0.6255
P5353,0.4049,0.4049
P26671,0.3295,0.3295
P27615,0.957,0.957
P1744,0.1053,0.1053
P18581,0.818,0.818
P22484,0.1314,0.1314
P23862,0.6108,0.6108
P7890,0.4829,0.4829
P12132,0.7563,0.7563
P27840,0.7724,0.7724
P18558,0.7996,0.7996
P29225,0.8769,0.8769
P25188,0.8633,0.8633
P29897,0.2192,0.2192
P11730,0.2024,0.2024
P23875,0.529,0.529
P22553,0.7663,0.7663
P17380,0.4515,0.4515
P17167,0.8468,0.8468
P3419,0.4274,0.4274
P26170,0.6684,0.6684
P13179,0.297,0.297
P11366,0.6376,0.6376
P17579,0.1535,0.1535
P8686,0.2319,0.2319
P19702,0.7705,0.7705
P2713,0.5109,0.5109
P671,0.8788,0.8788
P22696,0.1278,0.1278
P27476,0.673,0.673
P11232,0.8666,0.8666
P21103,0.4669,0.4669
P7164,0.6004,0.6004
P27545,0.4878,0.4878
P25337,0.3847,0.3847
P8449,0.39,0.39
P13632,0.8941,0.8941
P20011,0.1944,0.1944
P21844,0.4891,0.4891
P1495,0.8186,0.8186
P21618,0.8801,0.8801
P9120,0.7844,0.7844
P269,0.24,0.24
P18196,0.6231,0.6231
P13037,0.1404,0.1404
P26959,0.6425,0.6425
P7911,0.4734,0.4734
P4081,0.3753,0.3753
P1300,0.3187,0.3187
P9654,0.6384,0.6384
P19065,0.6018,0.6018
P18113,0.3261,0.3261
P2184,0.4088,0.4088
P4962,0.1572,0.1572
P9994,0.6746,0.6746
P29228,0.527,0.527
P6671,0.5607,0.5607
P10131,0.5853,0.5853
P18600,0.8607,0.8607
P4671,0.6646,0.6646
P3118,0.7204,0.7204
P9488,0.1988,0.1988
P12636,0.8168,0.8168
P584,0.3067,0.3067
P7147,0.8969,0.8969
P8512,0.5438,0.5438
P22499,0.7453,0.7453
P3590,0.3127,0.3127
P7407,0.5977,0.5977
P10308,0.1345,0.1345
P16786,0.4042,0.4042
P6720,0.5731,0.5731
P21424,0.19,0.19
P16919,0.7181,0.7181
P3055,0.9764,0.9764
P12706,0.5025,0.5025
P25251,0.9587,0.9587
P9156,0.2541,0.2541
P26573,0.8815,0.8815
P13041,0.8545,0.8545
P19772,0.7588,0.7588
P4591,0.7385,0.7385
P2017,0.2834,0.2834
P9838,0.3415,0.3415
P1997,0.9346,0.9346
P15035,0.5303,0.5303
P1067,0.2756,0.2756
P19079,0.1082,0.1082
P22858,0.8933,0.8933
P11036,0.6847,0.6847
P21914,0.1337,0.1337
P27282,0.5262,0.5262
P15226,0.2282,0.2282
P26199,0.3759,0.3759
P23292,0.4158,0.4158
P4290,0.8886,0.8886
P19723,0.1215,0.1215
P19843,0.6271,0.6271
P10789,0.926,0.926
P19167,0.9661,0.9661
P12041,0.3825,0.3825
P21583,0.4601,0.4601
P22827,0.9085,0.9085
P12118,0.8544,0.8544
P423,0.4456,0.4456
P8944,0.604,0.604
P14823,0.6915,0.6915
P11853,0.8626,0.8626
P22711,0.6644,0.6644
P23898,0.2564,0.2564
P8836,0.4668,0.4668
P28073,0.7956,0.7956
P24532,0.6063,0.6063
P9080,0.2934,0.2934
P29322,0.3595,0.3595
P10854,0.8094,0.8094
P16723,0.7472,0.7472
P14629,0.9009,0.9009
P6487,0.4294,0.4294
P13919,0.9168,0.9168
P25654,0.2173,0.2173
P515,0.5263,0.5263
P10379,0.4015,0.4015
P26345,0.415,0.415
P19279,0.4539,0.4539
P21713,0.7641,0.7641
P2181,0.3307,0.3307
P3117,0.5863,0.5863
P7331,0.4121,0.4121
P19295,0.7135,0.7135
P11978,0.2732,0.2732
P17692,0.6082,0.6082
P4447,0.4205,0.4205
P1003,0.9323,0.9323
P17293,0.9624,0.9624
P3726,0.3266,0.3266
P8434,0.5015,0.5015
P17691,0.1792,0.1792
P15067,0.6861,0.6861
P9118,0.6066,0.6066
P24619,0.5106,0.5106
P5207,0.5274,0.5274
P12653,0.3951,0.3951
P28821,0.7388,0.7388
P7601,0.492,0.492
P29118,0.9301,0.9301
P21423,0.5764,0.5764
P27192,0.387,0.387
P16416,0.4658,0.4658
P7274,0.3113,0.3113
P14177,0.4417,0.4417
P11596,0.2889,0.2889
P3431,0.138,0.138
P6147,0.3916,0.3916
P6225,0.9377,0.9377
P3312,0.3357,0.3357
P21268,0.108,0.108
P21943,0.6457,0.6457
P22332,0.5426,0.5426
P3518,0.3811,0.3811
P18533,0.9941,0.9941
P6335,0.8872,0.8872
P25463,0.2089,0.2089
P7938,0.3885,0.3885
P6946,0.9238,0.9238
P16574,0.6636,0.6636
P23109,0.7976,0.7976
P26093,0.8894,0.8894
P5920,0.7819,0.7819
P26349,0.2833,0.2833
P18280,0.4396,0.4396
P2676,0.2225,0.2225
P8352,0.5796,0.5796
P21483,0.9888,0.9888
P15515,0.9793,0.9793
P1755,0.3984,0.3984
P28359,0.9821,0.9821
P17445,0.5723,0.5723
P6197,0.3405,0.3405
P6380,0.8462,0.8462
P21319,0.717,0.717
P19063,0.1026,0.1026
P7072,0.9135,0.9135
P17974,0.6138,0.6138
P25136,0.8126,0.8126
P7893,0.7455,0.7455
P21956,0.2037,0.2037
P12677,0.9677,0.9677
P10107,0.5636,0.5636
P12597,0.1652,0.1652
P26250,0.497,0.497
P2234,0.9252,0.9252
P9520,0.5058,0.5058
P29935,0.4417,0.4417
P19461,0.5492,0.5492
P17830,0.7321,0.7321
P5908,0.6019,0.6019
P20093,0.928,0.928
P19932,0.7157,0.7157
P5906,0.2261,0.2261
P28120,0.2195,0.2195
P11111,0.652,0.652
P2980,0.8208,0.8208
P27093,0.7274,0.7274
P16698,0.8334,0.8334
P21522,0.9024,0.9024
P10398,0.7197,0.7197
P18140,0.9086,0.9086
P26125,0.9558,0.9558
P8684,0.5036,0.5036
P6092,0.3063,0.3063
P15494,0.6116,0.6116
P26756,0.4843,0.4843
P12537,0.2018,0.2018
P3030,0.8898,0.8898
P9813,0.29,0.29
P24202,0.1291,0.1291
P29259,0.713,0.713
P29682,0.9438,0.9438
P14135,0.7946,0.7946
P9698,0.5595,0.5595
P27852,0.3121,0.3121
P15609,0.6298,0.6298
P12443,0.3845,0.3845
P16016,0.3624,0.3624
P4466,0.2566,0.2566
P12487,0.5913,0.5913
P926,0.261,0.261
P20108,0.4024,0.4024
P28637,0.3704,0.3704
P4187,0.3933,0.3933
P20231,0.3998,0.3998
P25434,0.4218,0.4218
P3826,0.4236,0.4236
P16013,0.4111,0.4111
P18841,0.1988,0.1988
P6280,0.645,0.645
P4340,0.544,0.544
P22312,0.7907,0.7907
P26600,0.984,0.984
P7638,0.2666,0.2666
P24685,0.943,0.943
P11861,0.7819,0.7819
P27984,0.9119,0.9119
P24684,0.8929,0.8929
P27807,0.7388,0.7388
P29758,0.6357,0.6357
P5794,0.2131,0.2131
P26417,0.5002,0.5002
P11758,0.314,0.314
P20026,0.7841,0.7841
P17463,0.6436,0.6436
P20568,0.3037,0.3037
P4506,0.2302,0.2302
P6932,0.7576,0.7576
P19472,0.5842,0.5842
P26927,0.2104,0.2104
P10680,0.9497,0.9497
P8273,0.8517,0.8517
P2976,0.7984,0.7984
P19160,0.122,0.122
P9419,0.2889,0.2889
P26271,0.5619,0.5619
P20062,0.604,0.604
P28063,0.5873,0.5873
P24167,0.2555,0.2555
P7451,0.8499,0.8499
P23710,0.6855,0.6855
P24910,0.8967,0.8967
P10271,0.676,0.676
P2840,0.1447,0.1447
P29500,0.2157,0.2157
P9295,0.7711,0.7711
P5242,0.3946,0.3946
P21056,0.2924,0.2924
P15267,0.46,0.46
P4603,0.9939,0.9939
P9260,0.9556,0.9556
P8414,0.8189,0.8189
P8389,0.6359,0.6359
P12218,0.4124,0.4124
P2045,0.6411,0.6411
P20106,0.3235,0.3235
P13827,0.7134,0.7134
P1518,0.4712,0.4712
P18229,0.485,0.485
P17533,0.7875,0.7875
P16867,0.2565,0.2565
P8693,0.8753,0.8753
P18746,0.3944,0.3944
P19274,0.6415,0.6415
P26806,0.5539,0.5539
P23431,0.6024,0.6024
P23346,0.5335,0.5335
P23095,0.7474,0.7474
P385,0.9891,0.9891
P8237,0.7816,0.7816
P15176,0.4386,0.4386
P7194,0.7846,0.7846
P3650,0.778,0.778
P18270,0.9751,0.9751
P26706,0.2813,0.2813
P3582,0.4895,0.4895
P79,0.8955,0.8955
P19852,0.8552,0.8552
P13809,0.8115,0.8115
P12921,0.3864,0.3864
P15460,0.7995,0.7995
P2705,0.3281,0.3281
P4533,0.9572,0.9572
P29533,0.7498,0.7498
P10457,0.4812,0.4812
P7759,0.4004,0.4004
P26270,0.3271,0.3271
P7461,0.4157,0.4157
P13064,0.5932,0.5932
P10395,0.8929,0.8929
P21901,0.6081,0.6081
P8578,0.6799,0.6799
P24360,0.2435,0.2435
P14879,0.9451,0.9451
P22698,0.5499,0.5499
P16429,0.8202,0.8202
P14898,0.3609,0.3609
P25932,0.5344,0.5344
P18820,0.8953,0.8953
P1224,0.8617,0.8617
P22135,0.1916,0.1916
P17937,0.1894,0.1894
P2772,0.362,0.362
P4095,0.6863,0.6863
P13960,0.1878,0.1878
P14480,0.4544,0.4544
P19033,0.2929,0.2929
P16717,0.4461,0.4461
P29774,0.2777,0.2777
P2170,0.2853,0.2853
P3721,0.618,0.618
P22612,0.8532,0.8532
P17036,0.6197,0.6197
P237,0.9499,0.9499
P23352,0.2162,0.2162
P9669,0.8654,0.8654
P22317,0.4153,0.4153
P28367,0.7209,0.7209
P26960,0.4164,0.4164
P4012,0.1629,0.1629
P10153,0.8019,0.8019
P13761,0.1682,0.1682
P2476,0.7466,0.7466
P130,0.4867,0.4867
P27455,0.663,0.663
P23894,0.1392,0.1392
P28430,0.248,0.248
P24621,0.4409,0.4409
P24404,0.125,0.125
P27777,0.9203,0.9203
P18887,0.9701,0.9701
P6488,0.4949,0.4949
P28899,0.5993,0.5993
P22221,0.6949,0.6949
P28754,0.9035,0.9035
P14257,0.6708,0.6708
P10794,0.706,0.706
P8076,0.2463,0.2463
P23587,0.4437,0.4437
P22736,0.7371,0.7371
P8305,0.2407,0.2407
P874,0.5654,0.5654
P11041,0.7299,0.7299
P22156,0.4412,0.4412
P22749,0.592,0.592
P618,0.6679,0.6679
P10447,0.775,0.775
P11942,0.2869,0.2869
P20862,0.4465,0.4465
P22092,0.2287,0.2287
P9228,0.689,0.689
P22691,0.5466,0.5466
P13592,0.2983,0.2983
P15985,0.2313,0.2313
P28320,0.3874,0.3874
P1167,0.3049,0.3049
P9270,0.5955,0.5955
P12576,0.5275,0.5275
P13951,0.8818,0.8818
P19833,0.327,0.327
