partid,parents_partid,qty
P2,P0,1
P6341,P1301,1
P29311,P6018,1
P21500,P4414,1
P15353,P3154,1
P27118,P5591,1
P24162,P4960,1
P29823,P6118,1
P25374,P5209,1
P26526,P5464,1
P8395,P1719,1
P14222,P2925,1
P2275,P464,1
P15720,P3231,1
P23637,P4849,1
P17025,P3490,1
P16289,P3346,1
P14082,P2893,1
P19837,P4054,1
P19448,P3973,1
P8565,P1758,1
P5727,P1179,1
P13881,P2846,1
P27752,P5707,1
P10633,P2175,1
P23147,P4737,1
P15552,P3198,1
P17182,P3521,1
P23953,P4914,1
P20576,P4212,1
P662,P134,1
P15269,P3138,1
P14869,P3053,1
P12819,P2613,1
P29949,P6145,1
P27794,P5712,1
P21513,P4419,1
P3016,P621,1
P16245,P3339,1
P5976,P1233,1
P8072,P1662,1
P17526,P3589,1
P4746,P984,1
P15608,P3209,1
P13387,P2746,1
P22464,P4592,1
P24604,P5049,1
P18977,P3879,1
P14479,P2973,1
P43,P11,1
P17648,P3614,1
P17325,P3546,1
P7714,P1577,1
P14886,P3057,1
P13868,P2843,1
P26435,P5443,1
P10989,P2246,1
P21985,P4514,1
P12662,P2576,1
P22741,P4652,1
P18628,P3816,1
P19779,P4041,1
P27635,P5688,1
P7053,P1444,1
P19697,P4025,1
P1285,P265,1
P15429,P3170,1
P27173,P5600,1
P15674,P3223,1
P8655,P1773,1
P22564,P4619,1
P1048,P219,1
P23263,P4762,1
P6082,P1254,1
P17547,P3592,1
P14849,P3047,1
P13491,P2771,1
P25687,P5282,1
P8584,P1761,1
P1261,P260,1
P24510,P5027,1
P2555,P529,1
P6117,P1258,1
P14599,P2997,1
P17544,P3592,1
P8901,P1824,1
P19,P4,1
P14984,P3081,1
P12432,P2530,1
P14821,P3041,1
P10439,P2131,1
P28387,P5832,1
P14509,P2983,1
P22192,P4545,1
P3061,P630,1
P8412,P1722,1
P614,P123,1
P13456,P2762,1
P8599,P1762,1
P17568,P3595,1
P18728,P3835,1
P1801,P365,1
P25266,P5188,1
P7306,P1498,1
P8903,P1825,1
P10348,P2109,1
P9986,P2031,1
P20184,P4130,1
P18925,P3870,1
P14876,P3055,1
P29926,P6140,1
P4880,P1010,1
P26644,P5487,1
P5403,P1121,1
P6375,P1307,1
P4739,P983,1
P11715,P2400,1
P1432,P295,1
P23372,P4786,1
P16995,P3486,1
P7875,P1613,1
P942,P198,1
P24287,P4985,1
P26118,P5377,1
P4700,P972,1
P726,P151,1
P10615,P2172,1
P8190,P1684,1
P26106,P5374,1
P11547,P2359,1
P24234,P4977,1
P4593,P951,1
P14767,P3034,1
P21181,P4353,1
P10169,P2071,1
P5126,P1068,1
P5269,P1097,1
P14951,P3071,1
P3998,P824,1
P25438,P5227,1
P29257,P6008,1
P22537,P4611,1
P24124,P4956,1
P21109,P4338,1
P450,P87,1
P18561,P3802,1
P28709,P5904,1
P26722,P5499,1
P221,P48,1
P20555,P4210,1
P1305,P268,1
P12445,P2532,1
P26414,P5439,1
P18709,P3831,1
P10647,P2180,1
P20189,P4132,1
P17657,P3614,1
P26046,P5362,1
P3887,P801,1
P15953,P3272,1
P25175,P5165,1
P21781,P4481,1
P28490,P5853,1
P19891,P4065,1
P21080,P4329,1
P9929,P2021,1
P7850,P1606,1
P2253,P460,1
P18004,P3691,1
P28417,P5835,1
P12245,P2492,1
P10984,P2245,1
P21219,P4361,1
P19507,P3985,1
P27478,P5657,1
P16796,P3445,1
P23608,P4841,1
P10992,P2246,1
P14915,P3065,1
P28967,P5954,1
P22044,P4523,1
P27798,P5713,1
P25400,P5217,1
P21725,P4467,1
P10596,P2167,1
P22153,P4540,1
P17357,P3551,1
P12051,P2455,1
P17130,P3510,1
P13308,P2722,1
P18980,P3881,1
P17891,P3666,1
P12225,P2488,1
P13134,P2686,1
P24865,P5107,1
P13626,P2797,1
P16883,P3460,1
P12113,P2467,1
P26041,P5360,1
P6208,P1273,1
P8492,P1742,1
P21608,P4438,1
P1268,P262,1
P12076,P2459,1
P22623,P4626,1
P845,P173,1
P11482,P2347,1
P20300,P4156,1
P23545,P4828,1
P8552,P1756,1
P7133,P1464,1
P6716,P1374,1
P1272,P263,1
P28402,P5834,1
P2567,P530,1
P28794,P5921,1
P24052,P4938,1
P12274,P2496,1
P24740,P5084,1
P18552,P3799,1
P17687,P3623,1
P22755,P4657,1
P16199,P3329,1
P24689,P5072,1
P14902,P3062,1
P7609,P1555,1
P14709,P3024,1
P23125,P4735,1
P1692,P340,1
P16338,P3356,1
P1273,P263,1
P23640,P4850,1
P7755,P1585,1
P18702,P3830,1
P3987,P821,1
P29065,P5974,1
P17864,P3662,1
P22031,P4521,1
P13774,P2824,1
P25541,P5250,1
P19649,P4015,1
P13513,P2775,1
P8228,P1691,1
P13441,P2761,1
P654,P133,1
P389,P77,1
P22493,P4600,1
P2515,P519,1
P13940,P2860,1
P2474,P512,1
P27413,P5643,1
P29063,P5974,1
P23271,P4763,1
P9555,P1946,1
P12830,P2615,1
P7899,P1619,1
P28525,P5861,1
P3056,P629,1
P16134,P3315,1
P21712,P4464,1
P16517,P3394,1
P9035,P1848,1
P16529,P3398,1
P13098,P2679,1
P25323,P5197,1
P21764,P4478,1
P23844,P4894,1
P2966,P611,1
P23110,P4732,1
P2092,P430,1
P613,P123,1
P7639,P1561,1
P28862,P5933,1
P19089,P3899,1
P20012,P4095,1
P3781,P782,1
P153,P35,1
P24795,P5096,1
P22800,P4667,1
P6891,P1412,1
P25815,P5310,1
P25790,P5303,1
P27385,P5638,1
P26272,P5409,1
P11311,P2311,1
P5914,P1218,1
P1935,P395,1
P24725,P5079,1
P5307,P1108,1
P25593,P5261,1
P12227,P2488,1
P14225,P2927,1
P15447,P3175,1
P22320,P4567,1
P19870,P4060,1
P16154,P3321,1
P17982,P3686,1
P13734,P2819,1
P9948,P2023,1
P25382,P5214,1
P20646,P4226,1
P8296,P1702,1
P27669,P5693,1
P19797,P4045,1
P22867,P4678,1
P4325,P895,1
P5491,P1136,1
P18283,P3752,1
P22337,P4570,1
P10244,P2085,1
P4543,P940,1
P1001,P207,1
P1840,P372,1
P28945,P5950,1
P2677,P548,1
P20284,P4152,1
P2813,P578,1
P26245,P5404,1
P27881,P5730,1
P21966,P4512,1
P19917,P4071,1
P28237,P5799,1
P19819,P4049,1
P10668,P2185,1
P26763,P5508,1
P17121,P3507,1
P16769,P3440,1
P16557,P3405,1
P5314,P1108,1
P23561,P4831,1
P8707,P1785,1
P25221,P5176,1
P541,P107,1
P14219,P2924,1
P979,P204,1
P9509,P1939,1
P28996,P5959,1
P4149,P852,1
P8396,P1719,1
P17813,P3649,1
P2328,P475,1
P29969,P6148,1
P3302,P688,1
P12020,P2450,1
P23840,P4892,1
P8985,P1839,1
P10272,P2092,1
P19519,P3988,1
P17834,P3656,1
P23301,P4768,1
P11802,P2415,1
P29920,P6139,1
P14098,P2898,1
P23348,P4781,1
P7852,P1607,1
P23449,P4805,1
P22996,P4710,1
P22174,P4542,1
P24232,P4976,1
P10440,P2131,1
P11669,P2386,1
P13414,P2750,1
P4682,P968,1
P3108,P640,1
P20236,P4142,1
P108,P26,1
P16506,P3392,1
P8249,P1694,1
P15768,P3241,1
P28084,P5766,1
P19933,P4076,1
P21245,P4364,1
P15547,P3198,1
P6051,P1248,1
P27532,P5667,1
P1005,P207,1
P26622,P5483,1
P4332,P898,1
P3966,P816,1
P605,P121,1
P7427,P1524,1
P18630,P3816,1
P13303,P2721,1
P13725,P2817,1
P13460,P2763,1
P18361,P3764,1
P208,P47,1
P7027,P1439,1
P25234,P5180,1
P5216,P1088,1
P728,P151,1
P3278,P685,1
P12834,P2615,1
P14782,P3036,1
P16996,P3486,1
P6748,P1382,1
P5353,P1112,1
P26671,P5490,1
P27615,P5684,1
P1744,P354,1
P18581,P3807,1
P22484,P4597,1
P23862,P4897,1
P7890,P1617,1
P12132,P2470,1
P27840,P5723,1
P18558,P3801,1
P29225,P6004,1
P25188,P5168,1
P29897,P6131,1
P11730,P2402,1
P23875,P4898,1
P22553,P4615,1
P17380,P3556,1
P17167,P3519,1
P3419,P710,1
P26170,P5389,1
P13179,P2696,1
P11366,P2323,1
P17579,P3599,1
P8686,P1783,1
P19702,P4025,1
P2713,P556,1
P671,P138,1
P22696,P4644,1
P27476,P5657,1
P11232,P2297,1
P21103,P4335,1
P7164,P1474,1
P27545,P5669,1
P25337,P5199,1
P8449,P1732,1
P13632,P2798,1
P20011,P4095,1
P21844,P4490,1
P1495,P308,1
P21618,P4441,1
P9120,P1866,1
P269,P54,1
P18196,P3734,1
P13037,P2667,1
P26959,P5549,1
P7911,P1621,1
P4081,P839,1
P1300,P267,1
P9654,P1970,1
P19065,P3896,1
P18113,P3715,1
P2184,P448,1
P4962,P1029,1
P9994,P2032,1
P29228,P6004,1
P6671,P1364,1
P10131,P2063,1
P18600,P3813,1
P4671,P967,1
P3118,P644,1
P9488,P1937,1
P12636,P2571,1
P584,P119,1
P7147,P1469,1
P8512,P1748,1
P22499,P4600,1
P3590,P745,1
P7407,P1519,1
P10308,P2100,1
P16786,P3443,1
P6720,P1375,1
P21424,P4400,1
P16919,P3468,1
P3055,P627,1
P12706,P2584,1
P25251,P5185,1
P9156,P1872,1
P26573,P5471,1
P13041,P2668,1
P19772,P4040,1
P4591,P950,1
P2017,P415,1
P9838,P2003,1
P1997,P411,1
P15035,P3088,1
P1067,P224,1
P19079,P3898,1
P22858,P4677,1
P11036,P2256,1
P21914,P4504,1
P27282,P5619,1
P15226,P3130,1
P26199,P5397,1
P23292,P4766,1
P4290,P885,1
P19723,P4028,1
P19843,P4056,1
P10789,P2209,1
P19167,P3917,1
P12041,P2452,1
P21583,P4434,1
P22827,P4672,1
P12118,P2467,1
P423,P84,1
P8944,P1831,1
P14823,P3041,1
P11853,P2425,1
P22711,P4647,1
P23898,P4901,1
P8836,P1811,1
P28073,P5764,1
P24532,P5033,1
P9080,P1859,1
P29322,P6021,1
P10854,P2222,1
P16723,P3433,1
P14629,P3002,1
P6487,P1327,1
P13919,P2852,1
P25654,P5274,1
P515,P101,1
P10379,P2115,1
P26345,P5424,1
P19279,P3941,1
P21713,P4464,1
P2181,P445,1
P3117,P643,1
P7331,P1506,1
P19295,P3944,1
P11978,P2445,1
P17692,P3624,1
P4447,P922,1
P1003,P207,1
P17293,P3541,1
P3726,P771,1
P8434,P1729,1
P17691,P3624,1
P15067,P3094,1
P9118,P1866,1
P24619,P5057,1
P5207,P1086,1
P12653,P2575,1
P28821,P5926,1
P7601,P1552,1
P29118,P5984,1
P21423,P4400,1
P27192,P5603,1
P16416,P3373,1
P7274,P1492,1
P14177,P2912,1
P11596,P2373,1
P3431,P712,1
P6147,P1261,1
P6225,P1277,1
P3312,P690,1
P21268,P4367,1
P21943,P4508,1
P22332,P4570,1
P3518,P728,1
P18533,P3793,1
P6335,P1301,1
P25463,P5231,1
P7938,P1626,1
P6946,P1425,1
P16574,P3408,1
P23109,P4731,1
P26093,P5371,1
P5920,P1218,1
P26349,P5426,1
P18280,P3751,1
P2676,P548,1
P8352,P1712,1
P21483,P4412,1
P15515,P3192,1
P1755,P356,1
P28359,P5828,1
P17445,P3565,1
P6197,P1271,1
P6380,P1309,1
P21319,P4375,1
P19063,P3896,1
P7072,P1450,1
P17974,P3684,1
P25136,P5156,1
P7893,P1618,1
P21956,P4511,1
P12677,P2579,1
P10107,P2057,1
P12597,P2564,1
P26250,P5405,1
P2234,P457,1
P9520,P1940,1
P29935,P6142,1
P19461,P3975,1
P17830,P3653,1
P5908,P1217,1
P20093,P4110,1
P19932,P4076,1
P5906,P1217,1
P28120,P5772,1
P11111,P2269,1
P2980,P614,1
P27093,P5584,1
P16698,P3429,1
P21522,P4421,1
P10398,P2124,1
P18140,P3722,1
P26125,P5377,1
P8684,P1782,1
P6092,P1255,1
P15494,P3187,1
P26756,P5506,1
P12537,P2554,1
P3030,P623,1
P9813,P1999,1
P24202,P4969,1
P29259,P6008,1
P29682,P6095,1
P14135,P2903,1
P9698,P1978,1
P27852,P5725,1
P15609,P3209,1
P12443,P2532,1
P16016,P3284,1
P4466,P925,1
P12487,P2540,1
P926,P192,1
P20108,P4114,1
P28637,P5890,1
P4187,P858,1
P20231,P4142,1
P25434,P5227,1
P3826,P792,1
P16013,P3283,1
P18841,P3858,1
P6280,P1289,1
P4340,P900,1
P22312,P4567,1
P26600,P5479,1
P7638,P1560,1
P24685,P5072,1
P11861,P2427,1
P27984,P5748,1
P24684,P5072,1
P27807,P5715,1
P29758,P6107,1
P5794,P1192,1
P26417,P5439,1
P11758,P2407,1
P20026,P4097,1
P17463,P3571,1
P20568,P4211,1
P4506,P933,1
P6932,P1419,1
P19472,P3977,1
P26927,P5545,1
P10680,P2189,1
P8273,P1698,1
P2976,P613,1
P19160,P3916,1
P9419,P1924,1
P26271,P5409,1
P20062,P4104,1
P28063,P5760,1
P24167,P4961,1
P7451,P1529,1
P23710,P4863,1
P24910,P5114,1
P10271,P2092,1
P2840,P582,1
P29500,P6054,1
P9295,P1902,1
P5242,P1093,1
P21056,P4322,1
P15267,P3138,1
P4603,P952,1
P9260,P1893,1
P8414,P1723,1
P8389,P1717,1
P12218,P2487,1
P2045,P421,1
P20106,P4113,1
P13827,P2838,1
P1518,P313,1
P18229,P3741,1
P17533,P3590,1
P16867,P3456,1
P8693,P1784,1
P18746,P3840,1
P19274,P3940,1
P26806,P5519,1
P23431,P4801,1
P23346,P4780,1
P23095,P4729,1
P385,P77,1
P8237,P1692,1
P15176,P3116,1
P7194,P1479,1
P3650,P757,1
P18270,P3749,1
P26706,P5495,1
P3582,P742,1
P79,P20,1
P19852,P4057,1
P13809,P2836,1
P12921,P2636,1
P15460,P3177,1
P2705,P555,1
P4533,P938,1
P29533,P6064,1
P10457,P2133,1
P7759,P1586,1
P26270,P5409,1
P7461,P1531,1
P13064,P2672,1
P10395,P2122,1
P21901,P4502,1
P8578,P1760,1
P24360,P4999,1
P14879,P3055,1
P22698,P4644,1
P16429,P3376,1
P14898,P3061,1
P25932,P5330,1
P18820,P3854,1
P1224,P250,1
P22135,P4537,1
P17937,P3676,1
P2772,P566,1
P4095,P842,1
P13960,P2864,1
P14480,P2973,1
P19033,P3890,1
P16717,P3433,1
P29774,P6109,1
P2170,P443,1
P3721,P770,1
P22612,P4625,1
P17036,P3492,1
P237,P50,1
P23352,P4781,1
P9669,P1972,1
P22317,P4567,1
P28367,P5829,1
P26960,P5550,1
P4012,P826,1
P10153,P2068,1
P13761,P2823,1
P2476,P512,1
P130,P31,1
P27455,P5654,1
P23894,P4901,1
P28430,P5842,1
P24621,P5058,1
P24404,P5008,1
P27777,P5709,1
P18887,P3865,1
P6488,P1327,1
P28899,P5938,1
P22221,P4552,1
P28754,P5912,1
P14257,P2931,1
P10794,P2210,1
P8076,P1662,1
P23587,P4837,1
P22736,P4651,1
P8305,P1703,1
P874,P181,1
P11041,P2259,1
P22156,P4540,1
P22749,P4656,1
P618,P123,1
P10447,P2132,1
P11942,P2439,1
P20862,P4279,1
P22092,P4532,1
P9228,P1888,1
P22691,P4642,1
P13592,P2792,1
P15985,P3278,1
P28320,P5819,1
P1167,P241,1
P9270,P1896,1
P12576,P2561,1
P13951,P2862,1
P19833,P4052,1
P6463,P1323,1
P21989,P4515,1
P29141,P5988,1
P15668,P3221,1
P9705,P1979,1
P24121,P4955,1
P496,P99,1
P3425,P711,1
P24035,P4935,1
P3773,P781,1
P11158,P2281,1
P15159,P3114,1
P14774,P3035,1
P5876,P1212,1
P12568,P2559,1
P29473,P6050,1
P7323,P1503,1
P7737,P1582,1
P9844,P2003,1
P6998,P1434,1
P8753,P1795,1
P17202,P3524,1
P10988,P2246,1
P1444,P297,1
P17109,P3505,1
P6221,P1276,1
P25040,P5134,1
P13808,P2833,1
P9494,P1938,1
P24187,P4965,1
P15600,P3207,1
P29641,P6086,1
P29680,P6094,1
P15082,P3098,1
P3577,P741,1
P13989,P2870,1
P10152,P2067,1
P5789,P1192,1
P2310,P471,1
P15163,P3114,1
P15157,P3114,1
P10003,P2033,1
P5179,P1077,1
P23298,P4766,1
P990,P206,1
P10471,P2135,1
P3443,P715,1
P9456,P1932,1
P2478,P512,1
P14196,P2919,1
P27410,P5642,1
P8220,P1690,1
P4481,P928,1
P24669,P5067,1
P24175,P4964,1
P9608,P1958,1
P18213,P3738,1
P1489,P307,1
P14905,P3063,1
P13240,P2707,1
P13038,P2667,1
P15036,P3088,1
P13291,P2718,1
P14125,P2902,1
P23887,P4900,1
P28317,P5818,1
P9240,P1890,1
P27873,P5728,1
P6923,P1417,1
P18955,P3876,1
P9951,P2024,1
P22763,P4658,1
P5726,P1179,1
P29346,P6028,1
P20713,P4249,1
P25462,P5231,1
P5069,P1052,1
P14079,P2892,1
P5891,P1213,1
P10933,P2237,1
P20523,P4203,1
P29256,P6008,1
P11985,P2445,1
P11604,P2374,1
P9253,P1892,1
P25012,P5129,1
P16564,P3406,1
P7795,P1593,1
P16649,P3422,1
P22942,P4695,1
P244,P51,1
P13015,P2660,1
P15928,P3268,1
P18911,P3868,1
P17107,P3504,1
P26956,P5548,1
P19846,P4057,1
P21617,P4441,1
P27663,P5692,1
P18904,P3867,1
P3606,P748,1
P18738,P3839,1
P18772,P3845,1
P15794,P3244,1
P26268,P5409,1
P29505,P6056,1
P27850,P5725,1
P2742,P561,1
P20899,P4292,1
P18273,P3749,1
P20073,P4106,1
P3644,P756,1
P11603,P2374,1
P16403,P3370,1
P27602,P5682,1
P4165,P855,1
P8383,P1717,1
P12240,P2491,1
P11815,P2416,1
P6658,P1362,1
P9327,P1909,1
P835,P170,1
P19716,P4028,1
P18454,P3780,1
P3514,P727,1
P2708,P556,1
P7967,P1633,1
P14865,P3053,1
P7187,P1478,1
P1499,P308,1
P19209,P3927,1
P14468,P2970,1
P4391,P910,1
P20558,P4210,1
P2794,P570,1
P1084,P227,1
P8524,P1752,1
P13544,P2782,1
P20327,P4161,1
P7386,P1516,1
P21061,P4322,1
P25967,P5338,1
P11424,P2334,1
P22580,P4620,1
P29610,P6079,1
P27790,P5712,1
P26782,P5511,1
P14469,P2971,1
P11761,P2408,1
P11470,P2345,1
P16222,P3335,1
P26343,P5423,1
P24547,P5036,1
P28717,P5905,1
P29429,P6041,1
P16744,P3436,1
P26619,P5483,1
P25960,P5336,1
P997,P206,1
P19393,P3960,1
P7786,P1592,1
P11963,P2442,1
P12920,P2636,1
P23810,P4886,1
P28191,P5787,1
P16290,P3346,1
P20591,P4215,1
P88,P22,1
P5144,P1070,1
P17412,P3560,1
P4104,P843,1
P10567,P2155,1
P19349,P3952,1
P20052,P4102,1
P7085,P1453,1
P15685,P3227,1
P26920,P5544,1
P20143,P4121,1
P7889,P1617,1
P3213,P667,1
P22026,P4520,1
P16366,P3361,1
P1225,P251,1
P10050,P2041,1
P7402,P1518,1
P10620,P2173,1
P12282,P2497,1
P4778,P990,1
P24084,P4945,1
P17560,P3594,1
P25525,P5247,1
P3601,P747,1
P15669,P3222,1
P15880,P3261,1
P23792,P4882,1
P29474,P6050,1
P4518,P934,1
P25361,P5204,1
P24986,P5125,1
P23113,P4732,1
P24500,P5024,1
P10432,P2130,1
P14320,P2942,1
P7910,P1621,1
P13312,P2723,1
P1071,P224,1
P19555,P3996,1
P10336,P2107,1
P1967,P403,1
P9427,P1925,1
P6620,P1351,1
P25029,P5132,1
P22230,P4553,1
P22541,P4612,1
P14141,P2905,1
P23884,P4899,1
P28175,P5781,1
P18758,P3841,1
P21033,P4319,1
P7490,P1535,1
P12119,P2468,1
P1983,P409,1
P4617,P954,1
P21530,P4424,1
P4237,P869,1
P6331,P1300,1
P1522,P313,1
P25523,P5246,1
P29876,P6126,1
P13027,P2662,1
P3451,P717,1
P13816,P2837,1
P25559,P5254,1
P19181,P3919,1
P10001,P2033,1
P18028,P3696,1
P28756,P5912,1
P27905,P5733,1
P16158,P3321,1
P16905,P3465,1
P10259,P2090,1
P14817,P3041,1
P20759,P4258,1
P23313,P4772,1
P2397,P493,1
P17960,P3682,1
P17250,P3532,1
P7991,P1638,1
P1322,P271,1
P23818,P4887,1
P19404,P3965,1
P19554,P3996,1
P13741,P2821,1
P1857,P375,1
P22918,P4692,1
P13225,P2704,1
P12312,P2503,1
P29236,P6005,1
P22753,P4657,1
P25583,P5259,1
P8892,P1823,1
P12137,P2470,1
P25796,P5303,1
P12500,P2544,1
P16909,P3466,1
P960,P201,1
P6657,P1362,1
P1635,P330,1
P1687,P339,1
P8054,P1656,1
P16668,P3424,1
P12899,P2630,1
P14286,P2936,1
P13581,P2789,1
P20082,P4108,1
P4660,P964,1
P14502,P2977,1
P29300,P6017,1
P16732,P3434,1
P4763,P988,1
P11417,P2333,1
P13127,P2684,1
P1123,P234,1
P18725,P3835,1
P12559,P2557,1
P2268,P463,1
P21493,P4414,1
P18994,P3884,1
P12239,P2491,1
P26885,P5538,1
P24716,P5077,1
P18346,P3762,1
P16856,P3454,1
P8083,P1663,1
P7983,P1636,1
P12454,P2534,1
P27697,P5698,1
P19592,P4005,1
P28250,P5802,1
P14621,P3001,1
P9452,P1931,1
P11600,P2373,1
P9976,P2030,1
P5605,P1159,1
P19621,P4012,1
P24913,P5114,1
P20285,P4152,1
P25945,P5333,1
P11049,P2260,1
P29886,P6127,1
P16446,P3380,1
P25899,P5326,1
P16192,P3328,1
P15069,P3094,1
P16298,P3347,1
P10690,P2192,1
P28864,P5933,1
P4636,P960,1
P5701,P1175,1
P14296,P2938,1
P26063,P5365,1
P28665,P5896,1
P16582,P3409,1
P20043,P4100,1
P28059,P5760,1
P4566,P945,1
P17936,P3676,1
P12780,P2600,1
P25134,P5156,1
P25663,P5276,1
P1343,P276,1
P7460,P1531,1
P24789,P5095,1
P6887,P1412,1
P13156,P2690,1
P26621,P5483,1
P14292,P2937,1
P14814,P3041,1
P8641,P1770,1
P27057,P5574,1
P1651,P334,1
P27747,P5705,1
P29147,P5988,1
P19926,P4074,1
P25246,P5184,1
P10223,P2079,1
P25043,P5134,1
P14934,P3068,1
P20240,P4144,1
P2953,P607,1
P9833,P2002,1
P26262,P5408,1
P2015,P415,1
P4346,P901,1
P10490,P2137,1
P10998,P2247,1
P7233,P1485,1
P10831,P2217,1
P809,P165,1
P19004,P3887,1
P19231,P3931,1
P8099,P1667,1
P10498,P2138,1
P19963,P4083,1
P4261,P880,1
P20119,P4116,1
P14210,P2922,1
P2507,P518,1
P28004,P5751,1
P24763,P5090,1
P8304,P1703,1
P22557,P4617,1
P9186,P1880,1
P5556,P1152,1
P23401,P4793,1
P20885,P4287,1
P20291,P4153,1
P145,P34,1
P4618,P954,1
P11870,P2428,1
P15523,P3193,1
P4166,P855,1
P8493,P1743,1
P6382,P1309,1
P8310,P1704,1
P8031,P1651,1
P13850,P2840,1
P17945,P3677,1
P29287,P6016,1
P6226,P1277,1
P11330,P2314,1
P12091,P2463,1
P17887,P3666,1
P27106,P5586,1
P6469,P1324,1
P11312,P2312,1
P11157,P2281,1
P23803,P4885,1
P25510,P5244,1
P10563,P2153,1
P16163,P3322,1
P10388,P2121,1
P837,P172,1
P28828,P5926,1
P8378,P1716,1
P6758,P1385,1
P3104,P638,1
P12686,P2580,1
P3131,P647,1
P4412,P914,1
