partid,cfp,co2
P6220,0.8196,0.8196
P4532,0.2894,0.2894
P24436,0.9844,0.9844
P5138,0.8069,0.8069
P25418,0.1055,0.1055
P11883,0.729,0.729
P20454,0.8692,0.8692
P5211,0.4809,0.4809
P14987,0.4912,0.4912
P23951,0.6535,0.6535
P13259,0.9753,0.9753
P18549,0.4812,0.4812
P21613,0.2006,0.2006
P24738,0.7163,0.7163
P28649,0.728,0.728
P14998,0.7911,0.7911
P4244,0.3246,0.3246
P18302,0.4229,0.4229
P21394,0.6298,0.6298
P4260,0.6928,0.6928
P22804,0.7275,0.7275
P10224,0.7463,0.7463
P9107,0.4738,0.4738
P25784,0.4694,0.4694
P15253,0.6473,0.6473
P1710,0.5793,0.5793
P2810,0.246,0.246
P13366,0.5891,0.5891
P29556,0.2726,0.2726
P17903,0.1792,0.1792
P7641,0.9485,0.9485
P11288,0.6366,0.6366
P14338,0.5801,0.5801
P1395,0.3272,0.3272
P5935,0.4921,0.4921
P16282,0.6193,0.6193
P22598,0.9548,0.9548
P25560,0.8414,0.8414
P2951,0.3324,0.3324
P21089,0.9759,0.9759
P1936,0.3159,0.3159
P17131,0.6404,0.6404
P24808,0.5458,0.5458
P24470,0.617,0.617
P16634,0.4837,0.4837
P5496,0.1535,0.1535
P26950,0.8063,0.8063
P936,0.4703,0.4703
P6193,0.8331,0.8331
P28925,0.4436,0.4436
P12988,0.1225,0.1225
P19062,0.5432,0.5432
P27705,0.3976,0.3976
P24627,0.8062,0.8062
P5206,0.3788,0.3788
P7698,0.7625,0.7625
P8343,0.6427,0.6427
P12292,0.309,0.309
P12302,0.4032,0.4032
P27765,0.5976,0.5976
P21555,0.2622,0.2622
P16840,0.5878,0.5878
P16369,0.7148,0.7148
P21688,0.5859,0.5859
P9350,0.306,0.306
P14269,0.5129,0.5129
P3854,0.3473,0.3473
P2884,0.1623,0.1623
P5862,0.6477,0.6477
P18998,0.269,0.269
P12344,0.5604,0.5604
P3355,0.6859,0.6859
P13591,0.6528,0.6528
P9412,0.9362,0.9362
P8674,0.2994,0.2994
P322,0.1947,0.1947
P28547,0.5907,0.5907
P22030,0.3623,0.3623
P23366,0.7477,0.7477
P8390,0.3193,0.3193
P27059,0.2661,0.2661
P5611,0.2459,0.2459
P12080,0.3479,0.3479
P13222,0.9028,0.9028
P23543,0.1738,0.1738
P16607,0.6567,0.6567
P5285,0.3478,0.3478
P5465,0.1502,0.1502
P3893,0.4809,0.4809
P13180,0.3696,0.3696
P6560,0.2295,0.2295
P26069,0.6248,0.6248
P26143,0.604,0.604
P27121,0.6809,0.6809
P4357,0.1368,0.1368
P4245,0.1692,0.1692
P19781,0.269,0.269
P15735,0.9205,0.9205
P9673,0.3036,0.3036
P24301,0.3316,0.3316
P27007,0.3776,0.3776
P24098,0.4816,0.4816
P12664,0.8382,0.8382
P21408,0.273,0.273
P3829,0.1374,0.1374
P25292,0.679,0.679
P29756,0.9451,0.9451
P20247,0.1804,0.1804
P5213,0.1499,0.1499
P3992,0.7884,0.7884
P24904,0.6879,0.6879
P14776,0.7483,0.7483
P19370,0.2836,0.2836
P4143,0.3454,0.3454
P156,0.9729,0.9729
P9627,0.97,0.97
P24085,0.4537,0.4537
P29668,0.1008,0.1008
P9962,0.3291,0.3291
P15987,0.3105,0.3105
P98,0.9429,0.9429
P25604,0.2341,0.2341
P16604,0.4079,0.4079
P7043,0.3219,0.3219
P25465,0.8099,0.8099
P26690,0.1723,0.1723
P12394,0.9844,0.9844
P12361,0.4349,0.4349
P27776,0.3188,0.3188
P7922,0.7618,0.7618
P2795,0.3579,0.3579
P24468,0.3693,0.3693
P5305,0.784,0.784
P28984,0.8627,0.8627
P14976,0.2657,0.2657
P8402,0.7356,0.7356
P12476,0.9041,0.9041
P26832,0.1403,0.1403
P26843,0.4211,0.4211
P29504,0.575,0.575
P23073,0.4291,0.4291
P27311,0.2681,0.2681
P26366,0.4289,0.4289
P27125,0.5535,0.5535
P388,0.1157,0.1157
P11091,0.1213,0.1213
P16214,0.3095,0.3095
P23189,0.1289,0.1289
P23873,0.7122,0.7122
P6425,0.9667,0.9667
P24527,0.8916,0.8916
P12741,0.5147,0.5147
P2617,0.5656,0.5656
P6702,0.5865,0.5865
P17674,0.4177,0.4177
P11838,0.3083,0.3083
P10332,0.6323,0.6323
P3125,0.9673,0.9673
P15792,0.2066,0.2066
P9162,0.6096,0.6096
P29615,0.6317,0.6317
P10339,0.6322,0.6322
P16948,0.3638,0.3638
P27076,0.9869,0.9869
P12070,0.9014,0.9014
P2331,0.8028,0.8028
P27198,0.8023,0.8023
P3673,0.8709,0.8709
P18671,0.9852,0.9852
P8439,0.7417,0.7417
P18733,0.6086,0.6086
P22424,0.4143,0.4143
P4044,0.9142,0.9142
P14156,0.6482,0.6482
P21626,0.2893,0.2893
P19433,0.2506,0.2506
P9777,0.1536,0.1536
P26524,0.6968,0.6968
P18148,0.6801,0.6801
P9330,0.6327,0.6327
P10654,0.2167,0.2167
P23858,0.6015,0.6015
P11626,0.7759,0.7759
P25665,0.6363,0.6363
P6663,0.9074,0.9074
P5175,0.5945,0.5945
P8936,0.4519,0.4519
P15242,0.4504,0.4504
P24777,0.9108,0.9108
P21355,0.2598,0.2598
P6248,0.1166,0.1166
P259,0.313,0.313
P6417,0.9692,0.9692
P8849,0.9877,0.9877
P1614,0.1173,0.1173
P1142,0.6413,0.6413
P6807,0.7156,0.7156
P29174,0.2038,0.2038
P640,0.4981,0.4981
P15273,0.3481,0.3481
P13811,0.3453,0.3453
P26007,0.3229,0.3229
P14665,0.6871,0.6871
P27638,0.692,0.692
P4890,0.7775,0.7775
P5541,0.1765,0.1765
P10967,0.6747,0.6747
P19517,0.3793,0.3793
P13901,0.182,0.182
P12647,0.3032,0.3032
P22338,0.6496,0.6496
P25704,0.7359,0.7359
P5330,0.4195,0.4195
P28700,0.7867,0.7867
P6107,0.2558,0.2558
P27993,0.7641,0.7641
P17363,0.4389,0.4389
P21317,0.5078,0.5078
P2021,0.8593,0.8593
P4164,0.8843,0.8843
P431,0.4444,0.4444
P3844,0.7349,0.7349
P24065,0.9147,0.9147
P14577,0.5504,0.5504
P19936,0.7695,0.7695
P23673,0.4504,0.4504
P27818,0.5431,0.5431
P20279,0.8648,0.8648
P8381,0.4878,0.4878
P24992,0.9257,0.9257
P11913,0.5959,0.5959
P19856,0.6474,0.6474
P23944,0.4633,0.4633
P11619,0.7871,0.7871
P16917,0.8108,0.8108
P23935,0.2438,0.2438
P14485,0.2582,0.2582
P20803,0.103,0.103
P19458,0.127,0.127
P20967,0.7229,0.7229
P15134,0.8277,0.8277
P27255,0.2195,0.2195
P6562,0.1945,0.1945
P9943,0.321,0.321
P8161,0.9069,0.9069
P28193,0.7976,0.7976
P9722,0.9079,0.9079
P5019,0.9883,0.9883
P6330,0.7499,0.7499
P15451,0.5152,0.5152
P22558,0.654,0.654
P16283,0.3203,0.3203
P6245,0.6981,0.6981
P21180,0.115,0.115
P28660,0.4873,0.4873
P22579,0.2207,0.2207
P20090,0.3923,0.3923
P7174,0.2805,0.2805
P17013,0.6432,0.6432
P28264,0.7568,0.7568
P17707,0.7525,0.7525
P2821,0.4363,0.4363
P26226,0.1356,0.1356
P25096,0.324,0.324
P13557,0.705,0.705
P22166,0.8694,0.8694
P10252,0.6607,0.6607
P17260,0.4415,0.4415
P4512,0.2752,0.2752
P5933,0.2688,0.2688
P20242,0.9928,0.9928
P28258,0.6403,0.6403
P23087,0.4576,0.4576
P24512,0.3776,0.3776
P21905,0.9768,0.9768
P5500,0.7588,0.7588
P7388,0.8461,0.8461
P15598,0.3644,0.3644
P23114,0.5013,0.5013
P20481,0.3762,0.3762
P29805,0.474,0.474
P3280,0.636,0.636
P45,0.21,0.21
P8356,0.1787,0.1787
P25301,0.8412,0.8412
P13177,0.7787,0.7787
P16860,0.2335,0.2335
P13721,0.3751,0.3751
P14811,0.5186,0.5186
P7205,0.7346,0.7346
P17836,0.9195,0.9195
P12305,0.5524,0.5524
P18675,0.3569,0.3569
P19637,0.8235,0.8235
P13728,0.2387,0.2387
P21326,0.555,0.555
P8989,0.7485,0.7485
P503,0.1927,0.1927
P27426,0.7956,0.7956
P3371,0.5872,0.5872
P3127,0.2262,0.2262
P23380,0.7577,0.7577
P8386,0.8726,0.8726
P9019,0.5684,0.5684
P3442,0.6821,0.6821
P22365,0.1866,0.1866
P13351,0.5664,0.5664
P11206,0.2072,0.2072
P4577,0.2542,0.2542
P17093,0.4099,0.4099
P1297,0.6986,0.6986
P25805,0.4383,0.4383
P15259,0.1677,0.1677
P4272,0.5295,0.5295
P18138,0.5058,0.5058
P4072,0.3933,0.3933
P15968,0.3353,0.3353
P26376,0.6648,0.6648
P15757,0.5655,0.5655
P15708,0.6243,0.6243
P25387,0.1286,0.1286
P279,0.6469,0.6469
P2720,0.6159,0.6159
P29597,0.7865,0.7865
P26410,0.7278,0.7278
P2269,0.541,0.541
P20901,0.8845,0.8845
P13379,0.5065,0.5065
P21372,0.7544,0.7544
P24112,0.8704,0.8704
P12499,0.6982,0.6982
P2372,0.8356,0.8356
P23418,0.3404,0.3404
P11219,0.4965,0.4965
P29159,0.944,0.944
P21795,0.2817,0.2817
P13831,0.8118,0.8118
P16666,0.5183,0.5183
P7022,0.9444,0.9444
P26112,0.6626,0.6626
P20199,0.9812,0.9812
P28369,0.1139,0.1139
P3579,0.6988,0.6988
P18224,0.5339,0.5339
P11207,0.5644,0.5644
P1100,0.237,0.237
P19276,0.8981,0.8981
P11958,0.8565,0.8565
P29100,0.1206,0.1206
P13289,0.2334,0.2334
P4159,0.2073,0.2073
P3709,0.115,0.115
P21221,0.5497,0.5497
P21519,0.6468,0.6468
P2066,0.8654,0.8654
P11752,0.425,0.425
P2343,0.9799,0.9799
P6977,0.7527,0.7527
P16269,0.4184,0.4184
P11938,0.8692,0.8692
P14801,0.3392,0.3392
P18840,0.4807,0.4807
P22768,0.7578,0.7578
P29708,0.7824,0.7824
P25911,0.2912,0.2912
P300,0.2741,0.2741
P8727,0.2858,0.2858
P23126,0.561,0.561
P28461,0.5407,0.5407
P23629,0.269,0.269
P9704,0.6868,0.6868
P4531,0.6541,0.6541
P23734,0.3028,0.3028
P25505,0.126,0.126
P12593,0.1566,0.1566
P29028,0.4988,0.4988
P1530,0.7517,0.7517
P14554,0.3923,0.3923
P2473,0.8619,0.8619
P15284,0.8193,0.8193
P13172,0.1167,0.1167
P18923,0.8981,0.8981
P14846,0.5288,0.5288
P29952,0.9986,0.9986
P16084,0.5799,0.5799
P5169,0.9295,0.9295
P28639,0.8822,0.8822
P10873,0.1558,0.1558
P21093,0.1617,0.1617
P24239,0.3869,0.3869
P26011,0.188,0.188
P1008,0.7059,0.7059
P26704,0.4366,0.4366
P27634,0.735,0.735
P7004,0.8692,0.8692
P16728,0.2637,0.2637
P16408,0.9194,0.9194
P17122,0.7793,0.7793
P3725,0.1637,0.1637
P2546,0.2968,0.2968
P17794,0.777,0.777
P28686,0.648,0.648
P25318,0.2385,0.2385
P3126,0.9663,0.9663
P9574,0.8233,0.8233
P7199,0.5206,0.5206
P15733,0.8682,0.8682
P16088,0.311,0.311
P28137,0.883,0.883
P23384,0.5995,0.5995
P9160,0.2319,0.2319
P8523,0.4277,0.4277
P8369,0.2578,0.2578
P3963,0.3564,0.3564
P28483,0.6575,0.6575
P2614,0.9221,0.9221
P12058,0.477,0.477
P16670,0.2474,0.2474
P22700,0.522,0.522
P16958,0.6251,0.6251
P266,0.3443,0.3443
P4772,0.2636,0.2636
P12900,0.1909,0.1909
P26568,0.6716,0.6716
P8687,0.2775,0.2775
P20886,0.8995,0.8995
P13133,0.2939,0.2939
P19968,0.522,0.522
P17320,0.3382,0.3382
P17850,0.4462,0.4462
P27543,0.7726,0.7726
P22423,0.9398,0.9398
P15316,0.1894,0.1894
P25987,0.9146,0.9146
P6251,0.4598,0.4598
P22265,0.8197,0.8197
P23265,0.2005,0.2005
P28484,0.1804,0.1804
P12533,0.9354,0.9354
P21850,0.5991,0.5991
P2076,0.8633,0.8633
P14558,0.2357,0.2357
P8486,0.6789,0.6789
P2576,0.2119,0.2119
P12320,0.2219,0.2219
P16663,0.4476,0.4476
P29169,0.6586,0.6586
P2270,0.7887,0.7887
P27031,0.9372,0.9372
P1743,0.6499,0.6499
P10792,0.4853,0.4853
P3846,0.8912,0.8912
P21250,0.6714,0.6714
P15630,0.4305,0.4305
P3607,0.3551,0.3551
P24274,0.77,0.77
P11952,0.8523,0.8523
P68,0.5422,0.5422
P22991,0.6263,0.6263
P22386,0.102,0.102
P9776,0.2765,0.2765
P10378,0.7067,0.7067
P15700,0.3096,0.3096
P5677,0.8754,0.8754
P26139,0.7702,0.7702
P26534,0.695,0.695
P16524,0.3369,0.3369
P25250,0.227,0.227
P5950,0.5674,0.5674
P17381,0.4396,0.4396
P12965,0.7504,0.7504
P28811,0.3346,0.3346
P12962,0.2482,0.2482
P14081,0.7917,0.7917
P26828,0.1437,0.1437
P6795,0.8158,0.8158
P6592,0.9941,0.9941
P5355,0.9774,0.9774
P24766,0.7078,0.7078
P2008,0.3704,0.3704
P2364,0.3926,0.3926
P9114,0.3604,0.3604
P3879,0.7585,0.7585
P3410,0.3352,0.3352
P22624,0.5416,0.5416
P17548,0.2357,0.2357
P11131,0.6505,0.6505
P26023,0.7538,0.7538
P20661,0.829,0.829
P1456,0.184,0.184
P14596,0.8245,0.8245
P12844,0.2833,0.2833
P10362,0.422,0.422
P19685,0.2418,0.2418
P22259,0.2013,0.2013
P1900,0.293,0.293
P24876,0.5751,0.5751
P12357,0.2227,0.2227
P21785,0.504,0.504
P29369,0.9217,0.9217
P22878,0.4387,0.4387
P28015,0.3319,0.3319
P24034,0.311,0.311
P24322,0.1236,0.1236
P5044,0.4401,0.4401
P1746,0.139,0.139
P29068,0.8265,0.8265
P22794,0.3992,0.3992
P3636,0.454,0.454
P6128,0.9133,0.9133
P1139,0.9323,0.9323
P23067,0.6905,0.6905
P10775,0.8748,0.8748
P3578,0.8893,0.8893
P17727,0.3997,0.3997
P10278,0.657,0.657
P23068,0.1357,0.1357
P8342,0.6238,0.6238
P18834,0.3477,0.3477
P17306,0.8434,0.8434
P15444,0.5606,0.5606
P28667,0.131,0.131
P22720,0.8739,0.8739
P9031,0.7858,0.7858
P20102,0.9626,0.9626
P12799,0.73,0.73
P28813,0.3652,0.3652
P22284,0.4966,0.4966
P14364,0.9929,0.9929
P21824,0.2113,0.2113
P2296,0.4553,0.4553
P29960,0.9248,0.9248
P13450,0.7399,0.7399
P20304,0.1214,0.1214
P1033,0.6715,0.6715
P14113,0.5533,0.5533
P20173,0.4651,0.4651
P11243,0.5441,0.5441
P25832,0.7762,0.7762
P15587,0.7466,0.7466
P28376,0.4625,0.4625
P15507,0.3998,0.3998
P19161,0.6782,0.6782
P15462,0.171,0.171
P440,0.2917,0.2917
P29998,0.9539,0.9539
P1593,0.7544,0.7544
P21249,0.4874,0.4874
P336,0.6284,0.6284
P18019,0.8513,0.8513
P3988,0.152,0.152
P15506,0.4571,0.4571
P28159,0.291,0.291
P13718,0.6615,0.6615
P15169,0.1722,0.1722
P21741,0.9565,0.9565
P12648,0.7731,0.7731
P10639,0.9927,0.9927
P3046,0.4363,0.4363
P6558,0.6248,0.6248
P17358,0.3539,0.3539
P27340,0.6925,0.6925
P21411,0.51,0.51
P21728,0.3052,0.3052
P10740,0.4248,0.4248
P10753,0.1523,0.1523
P18706,0.4543,0.4543
P22778,0.9504,0.9504
P24963,0.5591,0.5591
P18657,0.3101,0.3101
P16760,0.5114,0.5114
P22025,0.2449,0.2449
P27800,0.5373,0.5373
P19306,0.7887,0.7887
P28952,0.5595,0.5595
P15998,0.7991,0.7991
P11327,0.6192,0.6192
P10484,0.8542,0.8542
P27219,0.2586,0.2586
P23064,0.949,0.949
P25163,0.9401,0.9401
P26758,0.5334,0.5334
P26673,0.7269,0.7269
P8780,0.7368,0.7368
P4542,0.9355,0.9355
P23255,0.6336,0.6336
P8036,0.2073,0.2073
P19375,0.838,0.838
P26426,0.228,0.228
P14403,0.3049,0.3049
P17760,0.6806,0.6806
P27870,0.5561,0.5561
P12688,0.9814,0.9814
P3252,0.222,0.222
P4320,0.3872,0.3872
P29819,0.506,0.506
P25124,0.1377,0.1377
P26943,0.866,0.866
P11720,0.4633,0.4633
P15306,0.5618,0.5618
P12229,0.3716,0.3716
P7393,0.1367,0.1367
P9619,0.8462,0.8462
P19703,0.998,0.998
P28763,0.4294,0.4294
P15084,0.4982,0.4982
P19892,0.276,0.276
P15892,0.1373,0.1373
P3859,0.4787,0.4787
P1294,0.1179,0.1179
P12733,0.4853,0.4853
P739,0.9428,0.9428
P8915,0.7976,0.7976
P10423,0.3643,0.3643
P8711,0.8504,0.8504
P22974,0.4656,0.4656
P14994,0.169,0.169
P3544,0.1616,0.1616
P7678,0.6179,0.6179
P7885,0.6723,0.6723
P5986,0.4922,0.4922
P25263,0.3227,0.3227
P2917,0.2592,0.2592
P4583,0.4389,0.4389
P17698,0.4591,0.4591
P17563,0.2497,0.2497
P16116,0.572,0.572
P3685,0.2543,0.2543
P23359,0.9243,0.9243
P8504,0.6616,0.6616
P4837,0.6038,0.6038
P13576,0.9823,0.9823
P4616,0.9434,0.9434
P10815,0.6003,0.6003
P9256,0.9606,0.9606
P12355,0.8407,0.8407
P6288,0.9099,0.9099
P22751,0.8868,0.8868
P20316,0.1496,0.1496
P24415,0.9986,0.9986
P7819,0.7556,0.7556
P18055,0.3224,0.3224
P9625,0.9521,0.9521
P22366,0.2215,0.2215
P20582,0.7734,0.7734
P3050,0.2551,0.2551
P852,0.6784,0.6784
P28799,0.7321,0.7321
P18907,0.8031,0.8031
P4174,0.8768,0.8768
P29743,0.7096,0.7096
P19230,0.652,0.652
P352,0.8189,0.8189
P15475,0.1929,0.1929
P20857,0.4972,0.4972
P9233,0.5764,0.5764
P2042,0.2969,0.2969
P20087,0.1988,0.1988
P2070,0.5286,0.5286
P27105,0.9885,0.9885
P6860,0.3571,0.3571
P4438,0.2648,0.2648
P9702,0.7843,0.7843
P28083,0.987,0.987
P2232,0.4413,0.4413
P16288,0.1482,0.1482
P12247,0.5848,0.5848
P21407,0.7314,0.7314
P14748,0.2997,0.2997
P20589,0.1157,0.1157
P7348,0.8721,0.8721
P4598,0.6635,0.6635
P19205,0.485,0.485
P20311,0.6882,0.6882
P12233,0.1133,0.1133
P14131,0.5378,0.5378
P15007,0.2252,0.2252
P15510,0.8701,0.8701
P22812,0.584,0.584
P10385,0.136,0.136
P10833,0.2601,0.2601
P22325,0.4623,0.4623
P256,0.5252,0.5252
P16567,0.9267,0.9267
P7269,0.9923,0.9923
P14781,0.3599,0.3599
P15338,0.8898,0.8898
P23061,0.4952,0.4952
P5278,0.7053,0.7053
P16892,0.2243,0.2243
P23138,0.2158,0.2158
P24825,0.4368,0.4368
P17924,0.5131,0.5131
P23666,0.9901,0.9901
P22572,0.6996,0.6996
P28395,0.1723,0.1723
P19547,0.7707,0.7707
P13487,0.723,0.723
P19804,0.6786,0.6786
P26822,0.3446,0.3446
P17020,0.1557,0.1557
P6237,0.6427,0.6427
P11941,0.4437,0.4437
P18895,0.8183,0.8183
P20640,0.8071,0.8071
P26419,0.5655,0.5655
P3687,0.2965,0.2965
P915,0.1489,0.1489
P11552,0.8418,0.8418
P20642,0.7164,0.7164
P14432,0.7545,0.7545
P4597,0.8825,0.8825
P12929,0.3441,0.3441
P17190,0.7579,0.7579
P10949,0.1802,0.1802
P12161,0.5038,0.5038
P3556,0.7087,0.7087
P25540,0.7905,0.7905
P24366,0.2916,0.2916
P28434,0.8244,0.8244
P11764,0.8452,0.8452
P12078,0.2811,0.2811
P4793,0.6741,0.6741
P2959,0.4914,0.4914
P16650,0.6266,0.6266
P18355,0.3694,0.3694
P6866,0.8935,0.8935
P5968,0.5336,0.5336
P26617,0.8101,0.8101
P16012,0.3372,0.3372
P23105,0.966,0.966
P15472,0.575,0.575
P28492,0.4291,0.4291
P13865,0.7233,0.7233
P5697,0.7878,0.7878
P8705,0.919,0.919
P12405,0.2965,0.2965
P27900,0.1115,0.1115
P24903,0.4841,0.4841
P1809,0.4706,0.4706
P1574,0.8826,0.8826
P21186,0.1508,0.1508
P2854,0.7608,0.7608
P9633,0.933,0.933
P11428,0.5691,0.5691
P26108,0.1521,0.1521
P29163,0.9429,0.9429
P18414,0.8392,0.8392
P6203,0.8931,0.8931
P26116,0.7102,0.7102
P28485,0.5109,0.5109
P3743,0.9785,0.9785
P25269,0.9155,0.9155
P27604,0.8334,0.8334
P2089,0.4016,0.4016
P25909,0.3769,0.3769
P25279,0.1904,0.1904
P493,0.3589,0.3589
P21069,0.4495,0.4495
P20005,0.7121,0.7121
P29921,0.524,0.524
P23472,0.4593,0.4593
P21353,0.6486,0.6486
P17509,0.6395,0.6395
P1668,0.4508,0.4508
P17783,0.4563,0.4563
P12343,0.4465,0.4465
P28793,0.6903,0.6903
P13648,0.5153,0.5153
P16323,0.3476,0.3476
P23399,0.578,0.578
P19301,0.2789,0.2789
P11620,0.1955,0.1955
P22189,0.2753,0.2753
P3207,0.5632,0.5632
P3485,0.107,0.107
P26854,0.1982,0.1982
P17224,0.2035,0.2035
P7126,0.4749,0.4749
P16101,0.158,0.158
P13932,0.2499,0.2499
P16733,0.4375,0.4375
P23489,0.8723,0.8723
P20841,0.882,0.882
P1021,0.4154,0.4154
P5638,0.9657,0.9657
P4952,0.9447,0.9447
P26865,0.383,0.383
P11526,0.5918,0.5918
P23228,0.9494,0.9494
P18178,0.644,0.644
P3499,0.9115,0.9115
P21254,0.7622,0.7622
P1874,0.8949,0.8949
P26520,0.8404,0.8404
P28322,0.3616,0.3616
P6074,0.8499,0.8499
P17742,0.4764,0.4764
P27910,0.9138,0.9138
P10320,0.8734,0.8734
P1684,0.2647,0.2647
P10230,0.8002,0.8002
P18952,0.7979,0.7979
P18000,0.8359,0.8359
P1344,0.9577,0.9577
P24886,0.7186,0.7186
P16495,0.6116,0.6116
P20415,0.5899,0.5899
P8843,0.9872,0.9872
P1078,0.7466,0.7466
P29995,0.1551,0.1551
P8980,0.2875,0.2875
P14778,0.6995,0.6995
P23936,0.4638,0.4638
P28892,0.9679,0.9679
P4431,0.7597,0.7597
P13146,0.7924,0.7924
P2469,0.2549,0.2549
P28383,0.584,0.584
P22625,0.8233,0.8233
P8576,0.3361,0.3361
P14238,0.5839,0.5839
P25281,0.7815,0.7815
P12588,0.6277,0.6277
P2595,0.1957,0.1957
P13567,0.8386,0.8386
P17782,0.3191,0.3191
P25675,0.5926,0.5926
P7172,0.9611,0.9611
P26547,0.9491,0.9491
P16395,0.6484,0.6484
P19431,0.9748,0.9748
P1747,0.9444,0.9444
P28964,0.6277,0.6277
P10197,0.2587,0.2587
P9886,0.1323,0.1323
P17042,0.1857,0.1857
P26307,0.4452,0.4452
P13775,0.4534,0.4534
P6617,0.9219,0.9219
P19491,0.8836,0.8836
P21865,0.493,0.493
P17004,0.7614,0.7614
P21887,0.955,0.955
P2221,0.8517,0.8517
P4971,0.1464,0.1464
P22990,0.8774,0.8774
P547,0.4128,0.4128
P16596,0.982,0.982
P6756,0.9726,0.9726
P29868,0.8558,0.8558
P5039,0.5866,0.5866
P24831,0.5663,0.5663
P28080,0.5837,0.5837
P18869,0.708,0.708
P11474,0.4523,0.4523
P28586,0.7289,0.7289
P24306,0.8941,0.8941
P3464,0.1135,0.1135
P24423,0.252,0.252
P3333,0.5587,0.5587
P12128,0.8511,0.8511
P16493,0.5192,0.5192
P21293,0.6589,0.6589
P9515,0.3628,0.3628
P3216,0.6759,0.6759
P25499,0.1405,0.1405
P252,0.4529,0.4529
P6550,0.4754,0.4754
