partid,parents_partid,qty
P23629,P4846,1
P9704,P1979,1
P4531,P938,1
P23734,P4870,1
P25505,P5240,1
P12593,P2563,1
P29028,P5966,1
P1530,P314,1
P14554,P2988,1
P2473,P511,1
P15284,P3141,1
P13172,P2693,1
P18923,P3870,1
P14846,P3046,1
P29952,P6146,1
P16084,P3297,1
P5169,P1075,1
P28639,P5891,1
P10873,P2225,1
P21093,P4333,1
P24239,P4977,1
P26011,P5351,1
P1008,P208,1
P26704,P5495,1
P27634,P5688,1
P7004,P1435,1
P16728,P3434,1
P16408,P3373,1
P17122,P3507,1
P3725,P771,1
P2546,P526,1
P17794,P3646,1
P28686,P5900,1
P25318,P5196,1
P3126,P644,1
P9574,P1952,1
P7199,P1480,1
P15733,P3234,1
P16088,P3297,1
P28137,P5774,1
P23384,P4790,1
P9160,P1875,1
P8523,P1752,1
P8369,P1715,1
P3963,P816,1
P28483,P5851,1
P2614,P538,1
P12058,P2457,1
P16670,P3424,1
P22700,P4644,1
P16958,P3478,1
P266,P54,1
P4772,P989,1
P12900,P2630,1
P26568,P5471,1
P8687,P1783,1
P20886,P4289,1
P13133,P2685,1
P19968,P4084,1
P17320,P3546,1
P17850,P3659,1
P27543,P5669,1
P22423,P4587,1
P15316,P3149,1
P25987,P5344,1
P6251,P1282,1
P22265,P4558,1
P23265,P4762,1
P28484,P5851,1
P12533,P2552,1
P21850,P4492,1
P2076,P428,1
P14558,P2989,1
P8486,P1741,1
P2576,P533,1
P12320,P2504,1
P16663,P3423,1
P29169,P5993,1
P2270,P464,1
P27031,P5568,1
P1743,P354,1
P10792,P2210,1
P3846,P795,1
P21250,P4365,1
P15630,P3214,1
P3607,P748,1
P24274,P4983,1
P11952,P2441,1
P68,P18,1
P22991,P4708,1
P22386,P4581,1
P9776,P1993,1
P10378,P2115,1
P15700,P3229,1
P5677,P1170,1
P26139,P5382,1
P26534,P5466,1
P16524,P3396,1
P25250,P5185,1
P5950,P1224,1
P17381,P3556,1
P12965,P2647,1
P28811,P5923,1
P12962,P2646,1
P14081,P2893,1
P26828,P5526,1
P6795,P1395,1
P6592,P1345,1
P5355,P1113,1
P24766,P5091,1
P2008,P414,1
P2364,P485,1
P9114,P1865,1
P3879,P800,1
P3410,P709,1
P22624,P4628,1
P17548,P3592,1
P11131,P2275,1
P26023,P5355,1
P20661,P4230,1
P1456,P299,1
P14596,P2997,1
P12844,P2617,1
P10362,P2113,1
P19685,P4023,1
P22259,P4557,1
P1900,P387,1
P24876,P5108,1
P12357,P2510,1
P21785,P4481,1
P29369,P6031,1
P22878,P4679,1
P28015,P5753,1
P24034,P4935,1
P24322,P4991,1
P5044,P1047,1
P1746,P354,1
P29068,P5974,1
P22794,P4664,1
P3636,P752,1
P6128,P1259,1
P1139,P236,1
P23067,P4722,1
P10775,P2207,1
P3578,P742,1
P17727,P3631,1
P10278,P2094,1
P23068,P4722,1
P8342,P1711,1
P18834,P3857,1
P17306,P3543,1
P15444,P3174,1
P28667,P5896,1
P22720,P4649,1
P9031,P1847,1
P20102,P4113,1
P12799,P2606,1
P28813,P5924,1
P22284,P4560,1
P14364,P2950,1
P21824,P4487,1
P2296,P467,1
P29960,P6147,1
P13450,P2762,1
P20304,P4156,1
P1033,P214,1
P14113,P2899,1
P20173,P4128,1
P11243,P2299,1
P25832,P5312,1
P15587,P3204,1
P28376,P5831,1
P15507,P3190,1
P19161,P3916,1
P15462,P3178,1
P440,P86,1
P29998,P6154,1
P1593,P324,1
P21249,P4365,1
P336,P67,1
P18019,P3694,1
P3988,P821,1
P15506,P3190,1
P28159,P5778,1
P13718,P2816,1
P15169,P3116,1
P21741,P4472,1
P12648,P2575,1
P10639,P2179,1
P3046,P626,1
P6558,P1339,1
P17358,P3551,1
P27340,P5630,1
P21411,P4394,1
P21728,P4468,1
P10740,P2201,1
P10753,P2202,1
P18706,P3831,1
P22778,P4660,1
P24963,P5122,1
P18657,P3822,1
P16760,P3438,1
P22025,P4520,1
P27800,P5714,1
P19306,P3946,1
P28952,P5951,1
P15998,P3280,1
P11327,P2314,1
P10484,P2136,1
P27219,P5609,1
P23064,P4721,1
P25163,P5161,1
P26758,P5507,1
P26673,P5490,1
P8780,P1801,1
P4542,P940,1
P23255,P4759,1
P8036,P1652,1
P19375,P3957,1
P26426,P5442,1
P14403,P2955,1
P17760,P3637,1
P27870,P5728,1
P12688,P2580,1
P3252,P681,1
P4320,P894,1
P29819,P6117,1
P25124,P5154,1
P26943,P5547,1
P11720,P2401,1
P15306,P3147,1
P12229,P2489,1
P7393,P1517,1
P9619,P1963,1
P19703,P4025,1
P28763,P5913,1
P15084,P3098,1
P19892,P4065,1
P15892,P3262,1
P3859,P796,1
P1294,P266,1
P12733,P2589,1
P739,P153,1
P8915,P1826,1
P10423,P2128,1
P8711,P1787,1
P22974,P4703,1
P14994,P3082,1
P3544,P733,1
P7678,P1572,1
P7885,P1616,1
P5986,P1234,1
P25263,P5187,1
P2917,P596,1
P4583,P949,1
P17698,P3625,1
P17563,P3595,1
P16116,P3307,1
P3685,P763,1
P23359,P4782,1
P8504,P1745,1
P4837,P1003,1
P13576,P2788,1
P4616,P954,1
P10815,P2213,1
P9256,P1892,1
P12355,P2510,1
P6288,P1292,1
P22751,P4656,1
P20316,P4159,1
P24415,P5010,1
P7819,P1597,1
P18055,P3702,1
P9625,P1964,1
P22366,P4578,1
P20582,P4214,1
P3050,P627,1
P852,P178,1
P28799,P5922,1
P18907,P3868,1
P4174,P856,1
P29743,P6105,1
P19230,P3931,1
P352,P70,1
P15475,P3180,1
P20857,P4279,1
P9233,P1889,1
P2042,P419,1
P20087,P4109,1
P2070,P426,1
P27105,P5586,1
P6860,P1408,1
P4438,P920,1
P9702,P1978,1
P28083,P5765,1
P2232,P457,1
P16288,P3346,1
P12247,P2493,1
P21407,P4393,1
P14748,P3032,1
P20589,P4215,1
P7348,P1510,1
P4598,P952,1
P19205,P3926,1
P20311,P4158,1
P12233,P2490,1
P14131,P2903,1
P15007,P3084,1
P15510,P3190,1
P22812,P4670,1
P10385,P2118,1
P10833,P2218,1
P22325,P4568,1
P256,P53,1
P16567,P3407,1
P7269,P1491,1
P14781,P3036,1
P15338,P3151,1
P23061,P4721,1
P5278,P1099,1
P16892,P3461,1
P23138,P4736,1
P24825,P5100,1
P17924,P3674,1
P23666,P4856,1
P22572,P4619,1
P28395,P5833,1
P19547,P3996,1
P13487,P2769,1
P19804,P4046,1
P26822,P5524,1
P17020,P3490,1
P6237,P1279,1
P11941,P2439,1
P18895,P3865,1
P20640,P4223,1
P26419,P5440,1
P3687,P763,1
P915,P189,1
P11552,P2362,1
P20642,P4225,1
P14432,P2960,1
P4597,P952,1
P12929,P2638,1
P17190,P3522,1
P10949,P2240,1
P12161,P2478,1
P3556,P737,1
P25540,P5250,1
P24366,P5000,1
P28434,P5843,1
P11764,P2410,1
P12078,P2460,1
P4793,P992,1
P2959,P607,1
P16650,P3422,1
P18355,P3763,1
P6866,P1409,1
P5968,P1231,1
P26617,P5482,1
P16012,P3283,1
P23105,P4731,1
P15472,P3179,1
P28492,P5853,1
P13865,P2842,1
P5697,P1174,1
P8705,P1785,1
P12405,P2521,1
P27900,P5732,1
P24903,P5113,1
P1809,P367,1
P1574,P321,1
P21186,P4353,1
P2854,P585,1
P9633,P1966,1
P11428,P2334,1
P26108,P5374,1
P29163,P5992,1
P18414,P3774,1
P6203,P1272,1
P26116,P5376,1
P28485,P5851,1
P3743,P774,1
P25269,P5188,1
P27604,P5682,1
P2089,P430,1
P25909,P5327,1
P25279,P5189,1
P493,P98,1
P21069,P4325,1
P20005,P4092,1
P29921,P6140,1
P23472,P4812,1
P21353,P4383,1
P17509,P3584,1
P1668,P336,1
P17783,P3642,1
P12343,P2507,1
P28793,P5921,1
P13648,P2801,1
P16323,P3352,1
P23399,P4793,1
P19301,P3944,1
P11620,P2376,1
P22189,P4545,1
P3207,P667,1
P3485,P723,1
P26854,P5531,1
P17224,P3528,1
P7126,P1463,1
P16101,P3304,1
P13932,P2855,1
P16733,P3434,1
P23489,P4819,1
P20841,P4276,1
P1021,P210,1
P5638,P1164,1
P4952,P1026,1
P26865,P5532,1
P11526,P2353,1
P23228,P4751,1
P18178,P3730,1
P3499,P725,1
P21254,P4365,1
P1874,P380,1
P26520,P5462,1
P28322,P5819,1
P6074,P1251,1
P17742,P3635,1
P27910,P5733,1
P10320,P2103,1
P1684,P339,1
P10230,P2080,1
P18952,P3876,1
P18000,P3690,1
P1344,P276,1
P24886,P5109,1
P16495,P3389,1
P20415,P4182,1
P8843,P1812,1
P1078,P226,1
P29995,P6153,1
P8980,P1838,1
P14778,P3036,1
P23936,P4911,1
P28892,P5937,1
P4431,P919,1
P13146,P2688,1
P2469,P511,1
P28383,P5832,1
P22625,P4628,1
P8576,P1759,1
P14238,P2929,1
P25281,P5191,1
P12588,P2563,1
P2595,P536,1
P13567,P2787,1
P17782,P3642,1
P25675,P5279,1
P7172,P1475,1
P26547,P5467,1
P16395,P3367,1
P19431,P3970,1
P1747,P354,1
P28964,P5953,1
P10197,P2074,1
P9886,P2011,1
P17042,P3493,1
P26307,P5418,1
P13775,P2825,1
P6617,P1351,1
P19491,P3983,1
P21865,P4495,1
P17004,P3488,1
P21887,P4500,1
P2221,P455,1
P4971,P1031,1
P22990,P4708,1
P547,P108,1
P16596,P3410,1
P6756,P1385,1
P29868,P6125,1
P5039,P1046,1
P24831,P5102,1
P28080,P5764,1
P18869,P3861,1
P11474,P2346,1
P28586,P5880,1
P24306,P4989,1
P3464,P719,1
P24423,P5011,1
P3333,P693,1
P12128,P2469,1
P16493,P3388,1
P21293,P4372,1
P9515,P1940,1
P3216,P669,1
P25499,P5240,1
P252,P52,1
P6550,P1337,1
P26528,P5464,1
P9522,P1941,1
P26890,P5538,1
P35,P10,1
P4021,P827,1
P12444,P2532,1
P21179,P4352,1
P5592,P1157,1
P4074,P836,1
P2969,P611,1
P9774,P1993,1
P27425,P5646,1
P20826,P4272,1
P4236,P869,1
P18305,P3754,1
P24935,P5117,1
P16955,P3477,1
P24002,P4927,1
P28133,P5773,1
P16066,P3295,1
P18608,P3814,1
P13274,P2714,1
P17119,P3507,1
P8718,P1789,1
P23634,P4849,1
P18485,P3788,1
P25799,P5304,1
P18269,P3749,1
P9092,P1860,1
P1163,P240,1
P19275,P3940,1
P14325,P2944,1
P15400,P3165,1
P12103,P2465,1
P22019,P4520,1
P20909,P4295,1
P17127,P3509,1
P4811,P999,1
P12007,P2448,1
P18276,P3751,1
P23417,P4799,1
P17105,P3504,1
P25329,P5198,1
P21915,P4504,1
P6796,P1395,1
P11459,P2342,1
P13024,P2661,1
P1509,P310,1
P15161,P3114,1
P5246,P1094,1
P22079,P4530,1
P14159,P2907,1
P21060,P4322,1
P23065,P4721,1
P11525,P2353,1
P251,P52,1
P889,P183,1
P26072,P5368,1
P5209,P1086,1
P15817,P3249,1
P1374,P282,1
P9036,P1848,1
P12714,P2585,1
P230,P49,1
P8186,P1684,1
P27387,P5639,1
P16871,P3456,1
P29807,P6114,1
P9324,P1908,1
P4684,P968,1
P19806,P4047,1
P20708,P4248,1
P15502,P3189,1
P21884,P4499,1
P12777,P2599,1
P13183,P2696,1
P25926,P5329,1
P28050,P5759,1
P18569,P3806,1
P4725,P979,1
P4548,P941,1
P27301,P5623,1
P545,P108,1
P11816,P2417,1
P19749,P4035,1
P687,P142,1
P22066,P4526,1
P25981,P5342,1
P7741,P1583,1
P29490,P6053,1
P19864,P4059,1
P4089,P840,1
P4150,P852,1
P29007,P5964,1
P28739,P5908,1
P8104,P1668,1
P23154,P4738,1
P15011,P3084,1
P7708,P1576,1
P2058,P423,1
P27875,P5729,1
P773,P157,1
P14812,P3040,1
P27527,P5667,1
P16708,P3431,1
P22275,P4559,1
P10575,P2156,1
P3594,P745,1
P11871,P2428,1
P1094,P229,1
P28448,P5844,1
P24281,P4984,1
P8978,P1836,1
P15493,P3187,1
P23452,P4807,1
P16543,P3402,1
P9224,P1887,1
P26675,P5490,1
P20306,P4156,1
P22881,P4681,1
P11550,P2360,1
P16409,P3373,1
P19172,P3917,1
P22295,P4563,1
P5356,P1113,1
P13034,P2666,1
P23280,P4764,1
P16169,P3323,1
P6485,P1327,1
P1155,P239,1
P15979,P3276,1
P28874,P5935,1
P9390,P1920,1
P11767,P2410,1
P4688,P969,1
P19123,P3906,1
P1018,P210,1
P15614,P3212,1
P4832,P1002,1
P11665,P2384,1
P5222,P1091,1
P28711,P5904,1
P1734,P349,1
P6828,P1402,1
P13752,P2822,1
P18037,P3698,1
P10786,P2208,1
P8004,P1642,1
P22774,P4659,1
P10499,P2139,1
P6171,P1266,1
P11254,P2302,1
P10836,P2219,1
P24561,P5038,1
P15804,P3247,1
P13646,P2801,1
P28039,P5757,1
P7260,P1489,1
P11110,P2269,1
P25753,P5296,1
P27412,P5642,1
P8063,P1659,1
P24994,P5126,1
P27713,P5700,1
P976,P204,1
P2891,P590,1
P14272,P2933,1
P11790,P2413,1
P4216,P866,1
P24650,P5064,1
P29666,P6092,1
P29194,P5999,1
P8619,P1767,1
P15742,P3236,1
P4749,P986,1
P4555,P943,1
P15736,P3234,1
P2882,P589,1
P26416,P5439,1
P19411,P3966,1
P22719,P4649,1
P3465,P719,1
P10885,P2228,1
P15660,P3221,1
P27617,P5684,1
P16916,P3468,1
P9797,P1996,1
P3662,P759,1
P5678,P1171,1
P12701,P2583,1
P12030,P2451,1
P6079,P1252,1
P28328,P5821,1
P22924,P4692,1
P21936,P4507,1
P12693,P2582,1
P29056,P5971,1
P27099,P5585,1
P20218,P4139,1
P4764,P988,1
P12352,P2510,1
P23735,P4870,1
P10737,P2200,1
P9915,P2018,1
P2377,P487,1
P25439,P5227,1
P6920,P1416,1
P29982,P6152,1
P18685,P3826,1
P18441,P3778,1
P28863,P5933,1
P9398,P1921,1
P5590,P1157,1
P26899,P5540,1
P11981,P2445,1
P10237,P2081,1
P19180,P3919,1
P2680,P550,1
P19061,P3896,1
P7846,P1605,1
P3306,P689,1
P1624,P328,1
P15607,P3209,1
P25902,P5326,1
P18233,P3743,1
P2166,P443,1
P4514,P934,1
P22973,P4703,1
P21079,P4329,1
P3621,P750,1
P11018,P2252,1
P81,P21,1
P14712,P3024,1
P19223,P3928,1
P557,P112,1
P5524,P1141,1
P4156,P853,1
P7987,P1638,1
P21114,P4338,1
P2025,P416,1
P10912,P2232,1
P13229,P2704,1
P20983,P4309,1
P11708,P2398,1
P13616,P2796,1
P21428,P4401,1
P6899,P1413,1
P21370,P4386,1
P22188,P4545,1
P5766,P1189,1
P19495,P3984,1
P275,P55,1
P1722,P348,1
P3783,P784,1
P29482,P6052,1
P21312,P4374,1
P15764,P3240,1
P5708,P1176,1
P2020,P415,1
P12266,P2495,1
P10974,P2244,1
P7337,P1508,1
P25002,P5128,1
P20918,P4299,1
P17735,P3633,1
P22353,P4575,1
P24598,P5047,1
P19935,P4076,1
P1050,P219,1
P8804,P1806,1
P8505,P1747,1
P21899,P4502,1
P29012,P5964,1
P6368,P1306,1
P16689,P3428,1
P19579,P4002,1
P12384,P2515,1
P25638,P5270,1
P19673,P4020,1
P8248,P1694,1
P876,P181,1
P21494,P4414,1
P17185,P3521,1
P19666,P4018,1
P6413,P1315,1
P27424,P5646,1
P3885,P801,1
P8951,P1832,1
P29245,P6007,1
P26819,P5524,1
P21877,P4497,1
P14542,P2987,1
P29450,P6046,1
P19368,P3955,1
P29702,P6098,1
P20703,P4244,1
P3469,P720,1
P25999,P5348,1
P5481,P1133,1
P5736,P1184,1
P10283,P2095,1
P17137,P3512,1
P10181,P2072,1
P13912,P2851,1
P23576,P4835,1
P10302,P2099,1
P12318,P2504,1
P25502,P5240,1
P4259,P878,1
P26601,P5479,1
P13207,P2700,1
P16427,P3376,1
P11613,P2375,1
P18238,P3743,1
P26663,P5489,1
P19021,P3889,1
P28206,P5793,1
P3438,P714,1
P7234,P1485,1
P17252,P3532,1
P5459,P1130,1
P25151,P5159,1
P3270,P683,1
P6959,P1428,1
P19464,P3975,1
P2231,P457,1
P2233,P457,1
P2467,P510,1
P7367,P1513,1
P24916,P5115,1
P14110,P2899,1
P13150,P2688,1
P14381,P2952,1
P22241,P4555,1
P14382,P2952,1
P29103,P5982,1
P27224,P5610,1
P9893,P2013,1
P26081,P5370,1
P9824,P2000,1
P6726,P1378,1
P10602,P2167,1
P19985,P4088,1
P23829,P4889,1
P25061,P5139,1
P898,P184,1
P27363,P5635,1
P1299,P267,1
P18999,P3885,1
P18158,P3726,1
P4670,P967,1
P24407,P5009,1
P7296,P1496,1
P3148,P651,1
P11892,P2431,1
P16823,P3449,1
P15211,P3125,1
P5977,P1234,1
P4443,P921,1
P18858,P3860,1
P21726,P4467,1
P11089,P2266,1
P19048,P3894,1
P19366,P3955,1
P21589,P4435,1
P7020,P1437,1
P3188,P661,1
P9881,P2010,1
P17584,P3599,1
P21842,P4490,1
P12110,P2466,1
P7615,P1555,1
P13852,P2840,1
P14488,P2974,1
P5092,P1059,1
P27766,P5708,1
P4753,P987,1
P21165,P4349,1
P6575,P1341,1
P4519,P934,1
P19402,P3965,1
P6776,P1390,1
P12977,P2651,1
P12264,P2495,1
P4147,P851,1
P711,P145,1
P6068,P1250,1
P1617,P327,1
P17574,P3598,1
P8977,P1836,1
P12630,P2569,1
P25738,P5294,1
P21255,P4365,1
P28603,P5883,1
P4559,P944,1
P29726,P6102,1
P1301,P267,1
P15015,P3086,1
P4557,P944,1
P17601,P3603,1
P2607,P537,1
P17230,P3528,1
P19100,P3902,1
P16972,P3482,1
P18383,P3768,1
P4477,P928,1
P18311,P3755,1
P9376,P1918,1
P170,P37,1
P10331,P2106,1
P20807,P4267,1
